ItemId,ComputerId,ItemName,Comment,Unit,C/S/ID,DataType,BitPos,Address,MAX,MIN,ScaleMax,ScaleMin,Decimal,,,,,,,,
06-05-2022,21:59:06,335,0.769293,0.769293,0,1.2832,1.2912,0,1,225726050,154.550003,154.539993,0.769293,0.769293,0,1.2832,1.2912,0,46,44,0
06-05-2022,21:59:06,340,0.714343,0.714343,0,1.112,1.12,0,1,225726050,154.504013,154.495987,0.714343,0.714343,0,1.112,1.12,0,46,44,0
06-05-2022,21:59:06,345,0.714343,0.714343,0,1.112,1.12,0,1,225726050,154.504013,154.495987,0.714343,0.714343,0,1.112,1.12,0,46,44,0
06-05-2022,21:59:06,350,0.714343,0.714343,0,1.112,1.12,0,1,225726050,154.504013,154.495987,0.714343,0.714343,0,1.112,1.12,0,46,44,0
06-05-2022,21:59:06,355,0.714343,0.714343,0,1.112,1.12,0,1,225726050,154.504013,154.495987,0.714343,0.714343,0,1.112,1.12,0,46,44,0
06-05-2022,21:59:06,360,0.714343,0.714343,0,1.112,1.12,0,1,225726050,154.504013,154.495987,0.714343,0.714343,0,1.112,1.12,0,46,44,0
06-05-2022,21:59:06,365,0.714343,0.714343,0,1.112,1.12,0,1,225726050,154.504013,154.495987,0.714343,0.714343,0,1.112,1.12,0,46,44,0
06-05-2022,21:59:06,370,0.714343,0.714343,0,1.112,1.12,0,1,225726050,154.504013,154.495987,0.714343,0.714343,0,1.112,1.12,0,46,44,0
06-05-2022,21:59:06,375,0.714343,0.714343,0,1.112,1.12,0,1,225726050,154.504013,154.495987,0.714343,0.714343,0,1.112,1.12,0,46,44,0
06-05-2022,21:59:06,380,0.714343,0.714343,0,1.112,1.12,0,1,225726050,154.504013,154.495987,0.714343,0.714343,0,1.112,1.12,0,45,44,0
06-05-2022,21:59:06,385,0.714343,0.714343,0,1.112,1.12,0,1,225726050,154.504013,154.495987,0.714343,0.714343,0,1.112,1.12,0,45,44,0
06-05-2022,21:59:06,390,0.665859,0.665859,0,1.016,1.024,0,1,225726050,154.466003,154.453995,0.665859,0.665859,0,1.016,1.024,0,45,44,0
06-05-2022,21:59:06,395,0.665859,0.665859,0,1.016,1.024,0,1,225726050,154.466003,154.453995,0.665859,0.665859,0,1.016,1.024,0,45,44,0
06-05-2022,21:59:06,400,0.665859,0.665859,0,1.016,1.024,0,1,225726050,154.466003,154.453995,0.665859,0.665859,0,1.016,1.024,0,45,44,0
06-05-2022,21:59:06,405,0.665859,0.665859,0,1.016,1.024,0,1,225726050,154.466003,154.453995,0.665859,0.665859,0,1.016,1.024,0,45,44,0
06-05-2022,21:59:06,410,0.665859,0.665859,0,1.016,1.024,0,1,225726050,154.466003,154.453995,0.665859,0.665859,0,1.016,1.024,0,45,44,0
06-05-2022,21:59:06,415,0.665859,0.665859,0,1.016,1.024,0,1,225726050,154.466003,154.453995,0.665859,0.665859,0,1.016,1.024,0,45,44,0
06-05-2022,21:59:06,420,0.665859,0.665859,0,1.016,1.024,0,1,225726050,154.466003,154.453995,0.665859,0.665859,0,1.016,1.024,0,45,44,0
06-05-2022,21:59:06,425,0.665859,0.665859,0,1.016,1.024,0,1,225726050,154.466003,154.453995,0.665859,0.665859,0,1.016,1.024,0,45,44,0
06-05-2022,21:59:06,430,0.620606,0.620606,0,0.9344,0.936,0,1,225726050,154.428009,154.419998,0.620606,0.620606,0,0.9344,0.936,0,45,44,0
06-05-2022,21:59:06,435,0.620606,0.620606,0,0.9344,0.936,0,1,225726050,154.428009,154.419998,0.620606,0.620606,0,0.9344,0.936,0,45,44,0
06-05-2022,21:59:06,440,0.620606,0.620606,0,0.9344,0.936,0,1,225726050,154.428009,154.419998,0.620606,0.620606,0,0.9344,0.936,0,45,44,0
06-05-2022,21:59:06,445,0.620606,0.620606,0,0.9344,0.936,0,1,225726050,154.428009,154.419998,0.620606,0.620606,0,0.9344,0.936,0,45,44,0
06-05-2022,21:59:06,450,0.620606,0.620606,0,0.9344,0.936,0,1,225726050,154.428009,154.419998,0.620606,0.620606,0,0.9344,0.936,0,45,44,0
06-05-2022,21:59:06,455,0.620606,0.620606,0,0.9344,0.936,0,1,225726050,154.428009,154.419998,0.620606,0.620606,0,0.9344,0.936,0,45,44,0
06-05-2022,21:59:06,460,0.620606,0.620606,0,0.9344,0.936,0,1,225726050,154.428009,154.419998,0.620606,0.620606,0,0.9344,0.936,0,45,44,0
06-05-2022,21:59:06,465,0.620606,0.620606,0,0.9344,0.936,0,1,225726050,154.428009,154.419998,0.620606,0.620606,0,0.9344,0.936,0,45,44,0
06-05-2022,21:59:06,470,0.620606,0.620606,0,0.9344,0.936,0,1,225726050,154.428009,154.419998,0.620606,0.620606,0,0.9344,0.936,0,47,46,0
06-05-2022,21:59:06,475,0.620606,0.620606,0,0.9344,0.936,0,1,225726050,154.428009,154.419998,0.620606,0.620606,0,0.9344,0.936,0,47,46,0
06-05-2022,21:59:06,480,0.581818,0.581818,0,0.8224,0.8176,0,1,225726050,154.428009,154.419998,0.581818,0.581818,0,0.8224,0.8176,0,47,46,0
06-05-2022,21:59:06,485,0.581818,0.581818,0,0.8224,0.8176,0,1,225726050,154.428009,154.419998,0.581818,0.581818,0,0.8224,0.8176,0,47,46,0
06-05-2022,21:59:06,490,0.581818,0.581818,0,0.8224,0.8176,0,1,225726050,154.428009,154.419998,0.581818,0.581818,0,0.8224,0.8176,0,47,46,0
06-05-2022,21:59:06,495,0.581818,0.581818,0,0.8224,0.8176,0,1,225726050,154.428009,154.419998,0.581818,0.581818,0,0.8224,0.8176,0,47,46,0
06-05-2022,21:59:06,500,0.581818,0.581818,0,0.8224,0.8176,0,1,225726050,154.428009,154.419998,0.581818,0.581818,0,0.8224,0.8176,0,47,46,0
06-05-2022,21:59:06,505,0.581818,0.581818,0,0.8224,0.8176,0,1,225726050,154.428009,154.419998,0.581818,0.581818,0,0.8224,0.8176,0,47,46,0
06-05-2022,21:59:06,510,0.581818,0.581818,0,0.8224,0.8176,0,1,225726050,154.428009,154.419998,0.581818,0.581818,0,0.8224,0.8176,0,47,46,0
06-05-2022,21:59:06,515,0.581818,0.581818,0,0.8224,0.8176,0,1,225726050,154.428009,154.419998,0.581818,0.581818,0,0.8224,0.8176,0,47,46,0
06-05-2022,21:59:06,520,0.581818,0.581818,0,0.8224,0.8176,0,1,225726050,154.428009,154.419998,0.581818,0.581818,0,0.8224,0.8176,0,47,46,0
06-05-2022,21:59:06,525,0.581818,0.581818,0,0.8224,0.8176,0,1,225726050,154.428009,154.419998,0.581818,0.581818,0,0.8224,0.8176,0,47,46,0
06-05-2022,21:59:06,530,0,0,0,0.7744,0.7808,0,1,225726050,154.394012,154.385986,0,0,0,0.7744,0.7808,0,47,46,0
06-05-2022,21:59:06,535,0,0,0,0.7744,0.7808,0,1,225726050,154.394012,154.385986,0,0,0,0.7744,0.7808,0,47,46,0
06-05-2022,21:59:06,540,0,0,0,0.7744,0.7808,0,1,225726050,154.394012,154.385986,0,0,0,0.7744,0.7808,0,47,46,0
06-05-2022,21:59:06,545,0,0,0,0.7744,0.7808,0,1,225726050,154.394012,154.385986,0,0,0,0.7744,0.7808,0,47,46,0
06-05-2022,21:59:06,550,0,0,0,0.7744,0.7808,0,1,225726050,154.394012,154.385986,0,0,0,0.7744,0.7808,0,47,46,0
06-05-2022,21:59:06,555,0,0,0,0.7744,0.7808,0,1,225726050,154.394012,154.385986,0,0,0,0.7744,0.7808,0,47,46,0
06-05-2022,21:59:06,560,0,0,0,0.7744,0.7808,0,1,225726050,154.394012,154.385986,0,0,0,0.7744,0.7808,0,47,46,0
06-05-2022,21:59:06,565,0,0,0,0.7744,0.7808,0,1,225726050,154.394012,154.385986,0,0,0,0.7744,0.7808,0,47,46,0
06-05-2022,21:59:06,570,0,0,0,0.7744,0.7808,0,1,225726050,154.394012,154.385986,0,0,0,0.7744,0.7808,0,42,43,0
06-05-2022,21:59:06,575,0,0,0,0.7744,0.7808,0,1,225726050,154.394012,154.385986,0,0,0,0.7744,0.7808,0,42,43,0
06-05-2022,21:59:06,580,0,0,0,0.7152,0.7168,0,1,225726050,154.360001,154.345993,0,0,0,0.7152,0.7168,0,42,43,0
06-05-2022,21:59:06,585,0,0,0,0.7152,0.7168,0,1,225726050,154.360001,154.345993,0,0,0,0.7152,0.7168,0,42,43,0
06-05-2022,21:59:06,590,0,0,0,0.7152,0.7168,0,1,225726050,154.360001,154.345993,0,0,0,0.7152,0.7168,0,42,43,0
06-05-2022,21:59:06,595,0,0,0,0.7152,0.7168,0,1,225726050,154.360001,154.345993,0,0,0,0.7152,0.7168,0,42,43,0
06-05-2022,21:59:06,600,0,0,0,0.7152,0.7168,0,1,225726050,154.360001,154.345993,0,0,0,0.7152,0.7168,0,42,43,0
06-05-2022,21:59:06,605,0,0,0,0.7152,0.7168,0,1,225726050,154.360001,154.345993,0,0,0,0.7152,0.7168,0,42,43,0
06-05-2022,21:59:06,610,0,0,0,0.7152,0.7168,0,1,225726050,154.360001,154.345993,0,0,0,0.7152,0.7168,0,42,43,0
06-05-2022,21:59:06,615,0,0,0,0.7152,0.7168,0,1,225726050,154.360001,154.345993,0,0,0,0.7152,0.7168,0,42,43,0
06-05-2022,21:59:06,620,0,0,0,0.7152,0.7168,0,1,225726050,154.360001,154.345993,0,0,0,0.7152,0.7168,0,42,43,0
06-05-2022,21:59:06,625,0,0,0,0.7152,0.7168,0,1,225726050,154.360001,154.345993,0,0,0,0.7152,0.7168,0,42,43,0
06-05-2022,21:59:06,630,0,0,0,0.6592,0.6672,0,1,225726050,154.328003,154.317993,0,0,0,0.6592,0.6672,0,42,43,0
06-05-2022,21:59:06,635,0,0,0,0.6592,0.6672,0,1,225726050,154.328003,154.317993,0,0,0,0.6592,0.6672,0,42,43,0
06-05-2022,21:59:06,640,0,0,0,0.6592,0.6672,0,1,225726050,154.328003,154.317993,0,0,0,0.6592,0.6672,0,42,43,0
06-05-2022,21:59:06,645,0,0,0,0.6592,0.6672,0,1,225726050,154.328003,154.317993,0,0,0,0.6592,0.6672,0,42,43,0
06-05-2022,21:59:06,650,0,0,0,0.6592,0.6672,0,1,225726050,154.328003,154.317993,0,0,0,0.6592,0.6672,0,42,43,0
06-05-2022,21:59:06,655,0,0,0,0.6592,0.6672,0,1,225726050,154.328003,154.317993,0,0,0,0.6592,0.6672,0,42,43,0
06-05-2022,21:59:06,660,0,0,0,0.6592,0.6672,0,1,225726050,154.328003,154.317993,0,0,0,0.6592,0.6672,0,42,43,0
06-05-2022,21:59:06,665,0,0,0,0.6592,0.6672,0,1,225726050,154.328003,154.317993,0,0,0,0.6592,0.6672,0,42,43,0
06-05-2022,21:59:06,670,0,0,0,0.6384,0.6368,0,1,225726050,154.298004,154.289993,0,0,0,0.6384,0.6368,0,45,47,0
06-05-2022,21:59:06,675,0,0,0,0.6384,0.6368,0,1,225726050,154.298004,154.289993,0,0,0,0.6384,0.6368,0,45,47,0
06-05-2022,21:59:06,680,0,0,0,0.6384,0.6368,0,1,225726050,154.298004,154.289993,0,0,0,0.6384,0.6368,0,45,47,0
06-05-2022,21:59:06,685,0,0,0,0.6384,0.6368,0,1,225726050,154.298004,154.289993,0,0,0,0.6384,0.6368,0,45,47,0
06-05-2022,21:59:06,690,0,0,0,0.6384,0.6368,0,1,225726050,154.298004,154.289993,0,0,0,0.6384,0.6368,0,45,47,0
06-05-2022,21:59:06,695,0,0,0,0.6384,0.6368,0,1,225726050,154.298004,154.289993,0,0,0,0.6384,0.6368,0,45,47,0
06-05-2022,21:59:06,700,0,0,0,0.6384,0.6368,0,1,225726050,154.298004,154.289993,0,0,0,0.6384,0.6368,0,45,47,0
06-05-2022,21:59:06,705,0,0,0,0.6384,0.6368,0,1,225726050,154.298004,154.289993,0,0,0,0.6384,0.6368,0,45,47,0
06-05-2022,21:59:06,710,0,0,0,0.6384,0.6368,0,1,225726050,154.298004,154.289993,0,0,0,0.6384,0.6368,0,45,47,0
06-05-2022,21:59:06,715,0,0,0,0.6384,0.6368,0,1,225726050,154.298004,154.289993,0,0,0,0.6384,0.6368,0,45,47,0
06-05-2022,21:59:06,720,0,0,0,0.5936,0.6,0,1,225726050,154.278,154.23999,0,0,0,0.5936,0.6,0,45,47,0
06-05-2022,21:59:06,725,0,0,0,0.5936,0.6,0,1,225726050,154.278,154.23999,0,0,0,0.5936,0.6,0,45,47,0
06-05-2022,21:59:06,730,0,0,0,0.5936,0.6,0,1,225726050,154.278,154.23999,0,0,0,0.5936,0.6,0,45,47,0
06-05-2022,21:59:06,735,0,0,0,0.5936,0.6,0,1,225726050,154.278,154.23999,0,0,0,0.5936,0.6,0,45,47,0
06-05-2022,21:59:06,740,0,0,0,0.5936,0.6,0,1,225726050,154.278,154.23999,0,0,0,0.5936,0.6,0,45,47,0
06-05-2022,21:59:06,745,0,0,0,0.5936,0.6,0,1,225726050,154.278,154.23999,0,0,0,0.5936,0.6,0,45,47,0
06-05-2022,21:59:06,750,0,0,0,0.5936,0.6,0,1,225726050,154.278,154.23999,0,0,0,0.5936,0.6,0,45,47,0
06-05-2022,21:59:06,755,0,0,0,0.5936,0.6,0,1,225726050,154.278,154.23999,0,0,0,0.5936,0.6,0,45,47,0
06-05-2022,21:59:06,760,0,0,0,0.5936,0.6,0,1,225726050,154.278,154.23999,0,0,0,0.5936,0.6,0,44,54,0
06-05-2022,21:59:06,765,0,0,0,0.5936,0.6,0,1,225726050,154.278,154.23999,0,0,0,0.5936,0.6,0,44,54,0
06-05-2022,21:59:06,770,0,0,0,0.376,0.3488,0,1,225726050,154.268005,154.248001,0,0,0,0.376,0.3488,0,44,54,0
06-05-2022,21:59:06,775,0,0,0,0.376,0.3488,0,1,225726050,154.268005,154.248001,0,0,0,0.376,0.3488,0,44,54,0
06-05-2022,21:59:06,780,0,0,0,0.376,0.3488,0,1,225726050,154.268005,154.248001,0,0,0,0.376,0.3488,0,44,54,0
06-05-2022,21:59:06,785,0,0,0,0.376,0.3488,0,1,225726050,154.268005,154.248001,0,0,0,0.376,0.3488,0,44,54,0
06-05-2022,21:59:06,790,0,0,0,0.376,0.3488,0,1,225726050,154.268005,154.248001,0,0,0,0.376,0.3488,0,44,54,0
06-05-2022,21:59:06,795,0,0,0,0.376,0.3488,0,1,225726050,154.268005,154.248001,0,0,0,0.376,0.3488,0,44,54,0
06-05-2022,21:59:06,800,0,0,0,0.376,0.3488,0,1,225726050,154.268005,154.248001,0,0,0,0.376,0.3488,0,44,54,0
06-05-2022,21:59:06,805,0,0,0,0.376,0.3488,0,1,225726050,154.268005,154.248001,0,0,0,0.376,0.3488,0,44,54,0
06-05-2022,21:59:06,810,0,0,0,0.376,0.3488,0,1,225726050,154.268005,154.248001,0,0,0,0.376,0.3488,0,44,54,0
06-05-2022,21:59:06,815,0,0,0,0.376,0.3488,0,1,225726050,154.268005,154.248001,0,0,0,0.376,0.3488,0,44,54,0
06-05-2022,21:59:06,820,0,0,0,0.2256,0.1664,0,1,225726050,154.268005,154.257996,0,0,0,0.2256,0.1664,0,44,54,0
06-05-2022,21:59:06,825,0,0,0,0.2256,0.1664,0,1,225726050,154.268005,154.257996,0,0,0,0.2256,0.1664,0,44,54,0
06-05-2022,21:59:06,830,0,0,0,0.2256,0.1664,0,1,225726050,154.268005,154.257996,0,0,0,0.2256,0.1664,0,44,54,0
06-05-2022,21:59:06,835,0,0,0,0.2256,0.1664,0,1,225726050,154.268005,154.257996,0,0,0,0.2256,0.1664,0,44,54,0
06-05-2022,21:59:06,840,0,0,0,0.2256,0.1664,0,1,225726050,154.268005,154.257996,0,0,0,0.2256,0.1664,0,44,54,0
06-05-2022,21:59:06,845,0,0,0,0.2256,0.1664,0,1,225726050,154.268005,154.257996,0,0,0,0.2256,0.1664,0,44,54,0
06-05-2022,21:59:06,850,0,0,0,0.2256,0.1664,0,1,225726050,154.268005,154.257996,0,0,0,0.2256,0.1664,0,44,45,0
06-05-2022,21:59:06,855,0,0,0,0.2256,0.1664,0,1,225726050,154.268005,154.257996,0,0,0,0.2256,0.1664,0,44,45,0
06-05-2022,21:59:06,860,0,0,0,0.1072,0.0784,0,1,225726050,154.268005,154.257996,0,0,0,0.1072,0.0784,0,44,45,0
06-05-2022,21:59:06,865,0,0,0,0.1072,0.0784,0,1,225726050,154.268005,154.257996,0,0,0,0.1072,0.0784,0,44,45,0
06-05-2022,21:59:06,870,0,0,0,0.1072,0.0784,0,1,225726050,154.268005,154.257996,0,0,0,0.1072,0.0784,0,44,45,0
06-05-2022,21:59:06,875,0,0,0,0.1072,0.0784,0,1,225726050,154.268005,154.257996,0,0,0,0.1072,0.0784,0,44,45,0
06-05-2022,21:59:06,880,0,0,0,0.1072,0.0784,0,1,225726050,154.268005,154.257996,0,0,0,0.1072,0.0784,0,44,45,0
06-05-2022,21:59:06,885,0,0,0,0.1072,0.0784,0,1,225726050,154.268005,154.257996,0,0,0,0.1072,0.0784,0,44,45,0
06-05-2022,21:59:06,890,0,0,0,0.1072,0.0784,0,1,225726050,154.268005,154.257996,0,0,0,0.1072,0.0784,0,44,45,0
06-05-2022,21:59:06,895,0,0,0,0.1072,0.0784,0,1,225726050,154.268005,154.257996,0,0,0,0.1072,0.0784,0,44,45,0
06-05-2022,21:59:06,900,0,0,0,0.1072,0.0784,0,1,225726050,154.268005,154.257996,0,0,0,0.1072,0.0784,0,44,45,0
06-05-2022,21:59:06,905,0,0,0,0.1072,0.0784,0,1,225726050,154.268005,154.257996,0,0,0,0.1072,0.0784,0,44,45,0
06-05-2022,21:59:06,910,0,0,0,0.0576,0.0368,0,1,225726050,154.270004,154.259995,0,0,0,0.0576,0.0368,0,44,45,0
06-05-2022,21:59:06,915,0,0,0,0.0576,0.0368,0,1,225726050,154.270004,154.259995,0,0,0,0.0576,0.0368,0,44,45,0
06-05-2022,21:59:06,920,0,0,0,0.0576,0.0368,0,1,225726050,154.270004,154.259995,0,0,0,0.0576,0.0368,0,44,45,0
06-05-2022,21:59:06,925,0,0,0,0.0576,0.0368,0,1,225726050,154.270004,154.259995,0,0,0,0.0576,0.0368,0,44,45,0
06-05-2022,21:59:06,930,0,0,0,0.0576,0.0368,0,1,225726050,154.270004,154.259995,0,0,0,0.0576,0.0368,0,44,45,0
06-05-2022,21:59:06,935,0,0,0,0.0576,0.0368,0,1,225726050,154.270004,154.259995,0,0,0,0.0576,0.0368,0,44,45,0
06-05-2022,21:59:06,940,0,0,0,0.0576,0.0368,0,1,225726050,154.270004,154.259995,0,0,0,0.0576,0.0368,0,44,45,0
06-05-2022,21:59:06,945,0,0,0,0.0576,0.0368,0,1,225726050,154.270004,154.259995,0,0,0,0.0576,0.0368,0,44,45,0
06-05-2022,21:59:06,950,0,0,0,0.0576,0.0368,0,1,225726050,154.270004,154.259995,0,0,0,0.0576,0.0368,0,43,44,0
06-05-2022,21:59:06,955,0,0,0,0.0576,0.0368,0,1,225726050,154.270004,154.259995,0,0,0,0.0576,0.0368,0,43,44,0
06-05-2022,21:59:06,960,0,0,0,0.0128,0.0032,0,1,225726050,154.270004,154.259995,0,0,0,0.0128,0.0032,0,43,44,0
06-05-2022,21:59:06,965,0,0,0,0.0128,0.0032,0,1,225726050,154.270004,154.259995,0,0,0,0.0128,0.0032,0,43,44,0
06-05-2022,21:59:06,970,0,0,0,0.0128,0.0032,0,1,225726050,154.270004,154.259995,0,0,0,0.0128,0.0032,0,43,44,0
06-05-2022,21:59:06,975,0,0,0,0.0128,0.0032,0,1,225726050,154.270004,154.259995,0,0,0,0.0128,0.0032,0,43,44,0
06-05-2022,21:59:06,980,0,0,0,0.0128,0.0032,0,1,225726050,154.270004,154.259995,0,0,0,0.0128,0.0032,0,43,44,0
06-05-2022,21:59:06,985,0,0,0,0.0128,0.0032,0,1,225726050,154.270004,154.259995,0,0,0,0.0128,0.0032,0,43,44,0
06-05-2022,21:59:06,990,0,0,0,0.0128,0.0032,0,1,225726050,154.270004,154.259995,0,0,0,0.0128,0.0032,0,43,44,0
06-05-2022,21:59:06,995,0,0,0,0.0128,0.0032,0,1,225726050,154.270004,154.259995,0,0,0,0.0128,0.0032,0,43,44,0
06-05-2022,21:59:07,0,0,0,0,0.0224,0,0,1,225726050,154.272003,154.263992,0,0,0,0.0224,0,0,43,44,0
06-05-2022,21:59:07,5,0,0,0,0.0224,0,0,1,225726050,154.272003,154.263992,0,0,0,0.0224,0,0,43,44,0
06-05-2022,21:59:07,10,0,0,0,0.0224,0,0,1,225726050,154.272003,154.263992,0,0,0,0.0224,0,0,43,44,0
06-05-2022,21:59:07,15,0,0,0,0.0224,0,0,1,225726050,154.272003,154.263992,0,0,0,0.0224,0,0,43,44,0
06-05-2022,21:59:07,20,0,0,0,0.0224,0,0,1,225726050,154.272003,154.263992,0,0,0,0.0224,0,0,43,44,0
06-05-2022,21:59:07,25,0,0,0,0.0224,0,0,1,225726050,154.272003,154.263992,0,0,0,0.0224,0,0,43,44,0
06-05-2022,21:59:07,30,0,0,0,0.0224,0,0,1,225726050,154.272003,154.263992,0,0,0,0.0224,0,0,43,44,0
06-05-2022,21:59:07,35,0,0,0,0.0224,0,0,1,225726050,154.272003,154.263992,0,0,0,0.0224,0,0,43,44,0
06-05-2022,21:59:07,40,0,0,0,0.0224,0,0,1,225726050,154.272003,154.263992,0,0,0,0.0224,0,0,43,44,0
06-05-2022,21:59:07,45,0,0,0,0.0224,0,0,1,225726050,154.272003,154.263992,0,0,0,0.0224,0,0,43,44,0
06-05-2022,21:59:07,50,0,0,0,-0.0256,-0.0112,0,1,225726050,154.272003,154.263992,0,0,0,-0.0256,-0.0112,0,46,43,0
06-05-2022,21:59:07,55,0,0,0,-0.0256,-0.0112,0,1,225726050,154.272003,154.263992,0,0,0,-0.0256,-0.0112,0,46,43,0
06-05-2022,21:59:07,60,0,0,0,-0.0256,-0.0112,0,1,225726050,154.272003,154.263992,0,0,0,-0.0256,-0.0112,0,46,43,0
06-05-2022,21:59:07,65,0,0,0,-0.0256,-0.0112,0,1,225726050,154.272003,154.263992,0,0,0,-0.0256,-0.0112,0,46,43,0
06-05-2022,21:59:07,70,0,0,0,-0.0256,-0.0112,0,1,225726050,154.272003,154.263992,0,0,0,-0.0256,-0.0112,0,46,43,0
06-05-2022,21:59:07,75,0,0,0,-0.0256,-0.0112,0,1,225726050,154.272003,154.263992,0,0,0,-0.0256,-0.0112,0,46,43,0
06-05-2022,21:59:07,80,0,0,0,-0.0256,-0.0112,0,1,225726050,154.272003,154.263992,0,0,0,-0.0256,-0.0112,0,46,43,0
06-05-2022,21:59:07,85,0,0,0,-0.0256,-0.0112,0,1,225726050,154.272003,154.263992,0,0,0,-0.0256,-0.0112,0,46,43,0
06-05-2022,21:59:07,90,0,0,0,-0.0256,-0.0112,0,1,225726050,154.272003,154.263992,0,0,0,-0.0256,-0.0112,0,46,43,0
06-05-2022,21:59:07,95,0,0,0,-0.0256,-0.0112,0,1,225726050,154.272003,154.263992,0,0,0,-0.0256,-0.0112,0,46,43,0
06-05-2022,21:59:07,100,0,0,0,-0.0128,-0.0032,0,1,225726050,154.272003,154.263992,0,0,0,-0.0128,-0.0032,0,46,43,0
06-05-2022,21:59:07,105,0,0,0,-0.0128,-0.0032,0,1,225726050,154.272003,154.263992,0,0,0,-0.0128,-0.0032,0,46,43,0
06-05-2022,21:59:07,110,0,0,0,-0.0128,-0.0032,0,1,225726050,154.272003,154.263992,0,0,0,-0.0128,-0.0032,0,46,43,0
06-05-2022,21:59:07,115,0,0,0,-0.0128,-0.0032,0,1,225726050,154.272003,154.263992,0,0,0,-0.0128,-0.0032,0,46,43,0
06-05-2022,21:59:07,120,0,0,0,-0.0128,-0.0032,0,1,225726050,154.272003,154.263992,0,0,0,-0.0128,-0.0032,0,46,43,0
06-05-2022,21:59:07,125,0,0,0,-0.0128,-0.0032,0,1,225726050,154.272003,154.263992,0,0,0,-0.0128,-0.0032,0,46,43,0
06-05-2022,21:59:07,130,0,0,0,-0.0128,-0.0032,0,1,225726050,154.272003,154.263992,0,0,0,-0.0128,-0.0032,0,46,43,0
06-05-2022,21:59:07,135,0,0,0,-0.0128,-0.0032,0,1,225726050,154.272003,154.263992,0,0,0,-0.0128,-0.0032,0,46,43,0
06-05-2022,21:59:07,140,0,0,0,-0.0128,-0.0032,0,1,225726050,154.272003,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,145,0,0,0,-0.0128,-0.0032,0,1,225726050,154.272003,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,150,0,0,0,-0.0128,-0.0032,0,1,225726050,154.274002,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,155,0,0,0,-0.0128,-0.0032,0,1,225726050,154.274002,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,160,0,0,0,-0.0128,-0.0032,0,1,225726050,154.274002,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,165,0,0,0,-0.0128,-0.0032,0,1,225726050,154.274002,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,170,0,0,0,-0.0128,-0.0032,0,1,225726050,154.274002,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,175,0,0,0,-0.0128,-0.0032,0,1,225726050,154.274002,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,180,0,0,0,-0.0128,-0.0032,0,1,225726050,154.274002,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,185,0,0,0,-0.0128,-0.0032,0,1,225726050,154.274002,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,190,0,0,0,-0.0128,-0.0032,0,1,225726050,154.274002,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,195,0,0,0,-0.0128,-0.0032,0,1,225726050,154.274002,154.263992,0,0,0,-0.0128,-0.0032,0,43,45,0
06-05-2022,21:59:07,200,0,0,0,-0.0016,0,0,1,225726050,154.272003,154.265991,0,0,0,-0.0016,0,0,43,45,0
06-05-2022,21:59:07,205,0,0,0,-0.0016,0,0,1,225726050,154.272003,154.265991,0,0,0,-0.0016,0,0,43,45,0
06-05-2022,21:59:07,210,0,0,0,-0.0016,0,0,1,225726050,154.272003,154.265991,0,0,0,-0.0016,0,0,43,45,0
06-05-2022,21:59:07,215,0,0,0,-0.0016,0,0,1,225726050,154.272003,154.265991,0,0,0,-0.0016,0,0,43,45,0
06-05-2022,21:59:07,220,0,0,0,-0.0016,0,0,1,225726050,154.272003,154.265991,0,0,0,-0.0016,0,0,43,45,0
06-05-2022,21:59:07,225,0,0,0,-0.0016,0,0,1,225726050,154.272003,154.265991,0,0,0,-0.0016,0,0,43,45,0
06-05-2022,21:59:07,230,0,0,0,-0.0016,0,0,1,225726050,154.272003,154.265991,0,0,0,-0.0016,0,0,43,45,0
06-05-2022,21:59:07,235,0,0,0,-0.0016,0,0,1,225726050,154.272003,154.265991,0,0,0,-0.0016,0,0,43,45,0
06-05-2022,21:59:07,240,0,0,0,0,0,0,1,225726050,154.272003,154.261993,0,0,0,0,0,0,43,44,0
06-05-2022,21:59:07,245,0,0,0,0,0,0,1,225726050,154.272003,154.261993,0,0,0,0,0,0,43,44,0
06-05-2022,21:59:07,250,0,0,0,0,0,0,1,225726050,154.272003,154.261993,0,0,0,0,0,0,43,44,0
06-05-2022,21:59:07,255,0,0,0,0,0,0,1,225726050,154.272003,154.261993,0,0,0,0,0,0,43,44,0
06-05-2022,21:59:07,260,0,0,0,0,0,0,1,225726050,154.272003,154.261993,0,0,0,0,0,0,43,44,0
