UserID,DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
2815,Smart Speaker,3.378313295981985,0.2600784455497456,0,1,25,0
2816,Security System,13.049848660309431,5.957521323875689,1,4,49,0
2817,Smart Speaker,21.16737329752947,0.2253125019932057,0,4,44,0
2818,Smart Speaker,10.13555898843096,0.1119157776992773,0,0,48,0
2819,Thermostat,11.826880566722377,6.199375765278611,0,3,30,0
2820,Lights,2.15582592517352,1.9712689666120873,1,4,13,1
2821,Camera,7.036375550549405,1.9996867422091436,0,2,43,0
2822,Lights,8.125906255470262,6.567388501744163,1,2,47,0
2823,Camera,22.710377545504844,0.6316021605998053,1,1,29,1
2824,Lights,7.142682972717237,3.202715058598108,0,2,16,0
2825,Smart Speaker,11.330415278836822,1.579375831205989,0,4,38,0
2826,Security System,16.275653953760575,5.843746060985685,1,2,27,1
2827,Security System,4.311309251585119,6.651475031801219,1,3,26,0
2828,Thermostat,11.93139609783405,7.239244950630531,1,1,11,1
2829,Camera,17.85566742768383,2.626789047493798,1,3,47,1
2830,Camera,20.871097506136053,0.9835725412021815,1,4,37,1
2831,Camera,15.217092954567027,0.8789682037247885,0,4,3,0
2832,Smart Speaker,16.222757609948275,4.318900329662165,1,2,26,1
2833,Camera,3.4676616057373706,9.46385964972088,0,0,34,0
2834,Security System,22.725747685289157,2.2555174390455437,1,0,33,1
2835,Smart Speaker,3.615490820885335,2.6417418532813386,0,4,15,0
2836,Lights,18.70481402377226,1.0987991408480036,1,4,2,1
2837,Camera,6.723183561790492,6.095145711549909,0,1,28,0
2838,Camera,22.439438876979413,6.8307414520770315,0,4,20,0
2839,Lights,17.41904917518277,6.465018960791523,1,4,38,0
2840,Camera,18.21462225499167,8.625189406143335,0,1,44,0
2841,Lights,5.647890566907258,4.91561576675811,1,3,53,0
2842,Smart Speaker,10.911439450926279,1.431124703593938,1,3,16,1
2843,Security System,15.018610072848231,2.9651107939736856,0,1,46,0
2844,Lights,18.59438002785512,6.658056736871383,0,1,4,0
2845,Thermostat,2.943045333941155,6.169907540041442,1,3,8,0
2846,Lights,23.11558493668142,5.356930984455328,1,3,44,0
2847,Camera,21.420185758032066,6.861347745018003,1,3,55,0
2848,Smart Speaker,6.853191876646232,6.410169418695664,0,3,46,0
2849,Smart Speaker,19.834865711259802,8.825116405703021,0,2,20,0
2850,Lights,12.68061219143585,5.901562137035136,1,1,26,1
2851,Security System,11.352452316707438,7.808153451135509,0,0,32,0
2852,Thermostat,7.889201486568027,2.562200844068032,0,2,13,0
2853,Smart Speaker,14.152761785842422,6.814007587431773,0,0,5,0
2854,Camera,17.65239426603455,9.03172177198849,1,0,44,1
2855,Camera,10.156923266624819,3.9187500462083493,1,4,42,1
2856,Security System,15.286651035694865,7.813131454652601,0,1,53,0
2857,Smart Speaker,16.93385364714964,7.2754140818348105,0,2,51,0
2858,Lights,17.21136269985922,0.6893093490310426,1,1,13,1
2859,Camera,1.7212033060827359,5.856932265278315,0,3,41,0
2860,Security System,20.704073433599074,1.3888745570879437,1,1,11,1
2861,Smart Speaker,11.268952896978627,9.676459805082853,1,0,37,1
2862,Smart Speaker,6.6667779198610395,8.132934276736496,1,3,32,0
2863,Smart Speaker,6.1814659257725175,1.1862656323464893,1,1,45,0
2864,Smart Speaker,11.850831651832836,1.3053447767120163,1,1,42,1
2865,Smart Speaker,21.340541177520542,5.985291163634927,1,0,18,1
2866,Camera,9.391168169542203,3.514402824314515,1,3,29,1
2867,Security System,18.118555049413267,0.4455680048237819,0,0,15,1
2868,Smart Speaker,2.7752401781996374,5.462250927547226,1,1,20,0
2869,Thermostat,11.687332500549951,3.9396664868898847,0,2,44,0
2870,Thermostat,23.804624299229285,1.1006572744802523,0,2,36,0
2871,Security System,18.60528836561992,8.03901188333423,0,4,5,0
2872,Lights,5.447419478354406,9.159259976260179,1,2,40,0
2873,Lights,12.283874631900902,7.590279946739887,0,3,37,0
2874,Lights,5.9901819457413135,8.241980869161145,1,4,33,0
2875,Thermostat,10.124681790668967,2.243256615934562,1,3,18,1
2876,Lights,18.831974557771673,2.70937221409415,0,2,19,0
2877,Camera,18.623783159324486,2.164422648961959,0,2,51,0
2878,Smart Speaker,5.860358880706051,7.674127970519083,0,1,32,0
2879,Thermostat,22.172247976639213,9.484379081451522,0,3,42,0
2880,Security System,14.42535229497343,7.196688346665636,1,0,22,1
2881,Security System,9.428220837607341,8.826520972307604,0,1,41,0
2882,Smart Speaker,12.295486148350225,6.423121039343409,0,3,58,0
2883,Thermostat,14.719174455786977,3.937833015532111,0,4,1,0
2884,Lights,13.657427498375958,4.315039987810021,0,3,54,0
2885,Lights,11.930518335100187,0.8456821784573079,0,4,25,0
2886,Camera,12.365920896100903,0.4114262329356583,1,4,20,1
2887,Camera,4.645679895055325,6.985208481471866,1,2,58,0
2888,Lights,19.599223251159966,4.440446030910688,1,0,35,1
2889,Security System,13.231367518613862,5.5669291737408315,0,3,45,0
2890,Security System,3.580376750060523,5.620846351461921,0,0,6,0
2891,Camera,18.504691887195282,2.846020551999684,1,4,6,1
2892,Smart Speaker,22.412433491867745,4.811335857211958,1,2,50,1
2893,Lights,22.76171213206861,4.760526194510252,1,0,37,1
2894,Camera,9.17191671166256,3.9454294901557847,1,1,49,1
2895,Camera,3.6846465286777197,8.224686295670598,0,4,57,0
2896,Lights,12.682391225877032,4.566523636507199,0,1,57,0
2897,Lights,3.146316889706686,6.07608079260928,0,0,3,0
2898,Security System,22.448704335046504,8.965649191770177,1,0,37,1
2899,Smart Speaker,4.814121242845931,8.675712866303332,1,0,31,1
2900,Smart Speaker,6.4399977088523555,8.915179817413735,1,3,35,0
2901,Lights,10.055958381796804,2.7730494650036386,0,4,55,0
2902,Thermostat,9.504365011139456,0.446326634249822,0,4,45,0
2903,Camera,19.17457797135039,2.6845613189637594,1,4,15,1
2904,Camera,11.223445282947615,2.859202721645016,0,3,17,0
2905,Lights,4.513054110078417,9.102667234577183,1,0,15,1
2906,Thermostat,6.779432543922741,6.5275030550959094,1,0,5,1
2907,Security System,12.464164551906768,0.9088692000620647,1,1,22,1
2908,Lights,3.96516705951417,1.4402481005099015,0,3,46,0
2909,Lights,14.873908377681332,1.6411936428655567,1,2,11,1
2910,Camera,13.795061703951928,6.341175306872339,1,3,28,1
2911,Lights,17.295504434983055,7.380598852519331,0,1,14,0
2912,Lights,22.53605846141514,8.610474714597421,1,1,39,0
2913,Lights,21.937982185877157,9.412301852981807,1,1,3,1
2914,Camera,22.732777024617537,2.0968751181257734,0,0,55,0
2915,Security System,6.250816530056972,3.1667475987680858,1,2,52,0
2916,Security System,3.5917847060248334,2.479196519373824,1,1,42,0
2917,Lights,7.603502461666539,3.651739517914764,1,4,11,1
2918,Camera,21.534501560008394,9.15518456349512,0,0,30,0
2919,Security System,23.343256653651974,5.793614412699679,1,2,38,0
2920,Security System,20.694136350156185,7.408099783512541,1,4,5,1
2921,Security System,3.0854164464972746,4.952180437655142,1,2,52,0
2922,Camera,22.764557954405138,0.38569334202763284,0,2,22,0
2923,Camera,10.44891364274347,0.7355353113783618,0,4,13,0
2924,Lights,0.7187918329153115,5.425438009552069,0,3,44,0
2925,Smart Speaker,10.89625290758255,7.216011444718254,1,2,51,0
2926,Security System,1.5826254873734884,2.231772222534442,0,3,51,0
2927,Smart Speaker,13.281131147286262,7.24690478252381,1,2,21,1
2928,Camera,8.456019644770706,8.125591157486774,0,4,59,0
2929,Camera,11.625720939460146,4.1777850357849005,0,2,37,0
2930,Camera,14.90950347746325,7.489550405156638,0,1,25,0
2931,Smart Speaker,20.916825751718775,4.099896508251753,0,1,52,0
2932,Camera,16.054687047090322,6.815671231604698,1,2,21,1
2933,Lights,10.700148409237247,7.663570788263476,0,4,28,0
2934,Camera,19.75655456125358,9.920073521250297,1,4,41,0
2935,Thermostat,21.78118023296861,3.5194269544296017,1,0,4,1
2936,Smart Speaker,3.3143592111566345,4.1693037276886535,1,4,29,1
2937,Thermostat,13.000424972490599,1.7396385881606964,0,3,47,0
2938,Camera,7.1860310539474375,2.1203232781778882,0,2,35,0
2939,Lights,1.605938150108264,6.9646105257239395,1,1,23,0
2940,Security System,16.210847335178656,9.178751342529313,0,4,7,0
2941,Camera,20.7751132702918,4.006589021446281,1,1,56,1
2942,Lights,4.32821238021876,1.8804600236718585,0,0,52,0
2943,Smart Speaker,19.591720954161662,2.9224850438916414,0,2,52,0
2944,Thermostat,20.554799738118128,4.605011877600572,1,4,46,1
2945,Thermostat,21.987000402662364,2.9774382607171472,0,1,46,0
2946,Thermostat,6.734199593522232,2.412432922906476,1,4,9,1
2947,Smart Speaker,21.742897031962396,7.386246438695087,1,0,58,1
2948,Lights,8.035574736306158,0.17766472028216962,0,1,23,0
2949,Smart Speaker,13.479943316204317,5.4383822206311825,0,1,3,0
2950,Thermostat,1.68692556455863,7.958291389594564,0,2,9,0
2951,Camera,1.5312055766654746,2.7356600345429354,1,2,53,0
2952,Security System,17.428770499206767,6.072585955058972,0,1,4,0
2953,Smart Speaker,10.945279482478089,6.722111045624316,0,2,49,0
2954,Smart Speaker,6.522870821176613,6.584744494410391,0,1,25,0
2955,Lights,4.97471715658539,4.513911378567305,0,3,6,0
2956,Lights,16.243907035191626,3.5311220799702143,1,4,48,1
2957,Smart Speaker,0.509436284595487,8.375648322975353,0,3,59,0
2958,Thermostat,19.438442476126074,7.608614974298656,1,3,18,1
2959,Security System,2.362365744053327,3.2804262167977343,0,4,45,0
2960,Lights,5.000005950340807,1.1198900249778403,0,1,7,0
2961,Thermostat,9.576555289528606,0.810894699910145,0,1,35,0
2962,Camera,11.894180383328434,1.033332181199467,1,2,31,1
2963,Lights,8.842385221627634,5.870406675801224,1,0,38,1
2964,Thermostat,8.036735877130907,0.6114555407069979,0,1,56,0
2965,Thermostat,23.152026283719927,3.4355760621439804,1,4,32,1
2966,Security System,15.577122509219766,7.556677048950871,1,0,35,1
2967,Security System,1.0506744511336228,3.014046848502243,0,4,28,0
2968,Camera,10.60913384844136,7.656749964083285,0,4,44,0
2969,Thermostat,21.0627044439833,7.480123678249847,0,4,5,0
2970,Thermostat,7.584220380650697,2.5336886130688416,0,0,30,0
2971,Security System,2.7220741021981234,7.31533958291818,0,3,22,0
2972,Lights,18.32204213236307,7.502988718893797,0,4,17,0
2973,Lights,14.74132505049791,4.034793864103566,1,2,10,1
2974,Smart Speaker,13.902343933922841,2.1831627890410306,0,1,7,0
2975,Security System,1.7590491507740862,5.260580988229504,0,1,4,0
2976,Smart Speaker,3.801726730194657,9.221836121201944,0,1,42,0
2977,Security System,15.129910811008173,6.432205651077413,0,0,27,0
2978,Camera,5.383860274282641,1.811932726509886,1,2,7,1
2979,Thermostat,12.345646874087972,6.859293554861847,1,2,23,1
2980,Camera,13.304719621690747,4.329309970090162,1,2,11,1
2981,Security System,7.162418971367076,5.956135093818193,0,2,53,0
2982,Thermostat,22.787991155225082,7.367233946728768,0,2,8,0
2983,Lights,20.297906510636015,5.1979787799930035,1,3,8,1
2984,Lights,17.475777429370766,8.158441348275755,1,2,37,0
2985,Smart Speaker,2.3328558606211134,7.249340235234615,0,2,5,0
2986,Security System,2.994055453761957,6.189226066183255,0,0,7,0
2987,Security System,12.08036162782646,1.59284887674028,0,0,22,1
2988,Lights,4.276763705988163,8.375896198024526,0,2,36,0
2989,Camera,23.489238392942642,9.365465294666178,0,3,2,0
2990,Thermostat,4.225225499644122,1.455954725712019,1,2,24,1
2991,Camera,11.95549413340339,4.933587181390962,0,2,51,0
2992,Camera,9.056844835775378,2.6629985455079948,1,2,2,1
2993,Lights,15.525580904171303,7.56978074351309,0,4,48,0
2994,Lights,3.5323556089014856,7.2441333964465295,1,3,12,0
2995,Lights,10.612436058996186,1.4947626936469474,1,1,47,1
2996,Smart Speaker,6.955568270967875,8.782569985490207,1,2,42,0
2997,Camera,21.36216082978467,1.8916333333822226,0,1,55,0
2998,Security System,1.4537642351653344,7.992864353916264,0,3,26,0
2999,Thermostat,21.97259610915179,4.624105560317248,0,2,38,0
3000,Smart Speaker,20.07536225599551,3.3498957062256975,1,1,56,1
3001,Security System,7.492911836359163,1.6665687004747138,1,1,45,0
3002,Camera,19.04833038491196,1.7593811358516311,0,3,6,0
3003,Lights,1.2335186679605676,6.6527164915389125,1,2,23,0
3004,Camera,23.22134043189475,5.549260840676493,1,4,2,1
3005,Thermostat,12.87498115086005,1.308645674347204,1,3,26,1
3006,Smart Speaker,7.627104112537964,1.2157088183394196,1,4,14,1
3007,Smart Speaker,9.02070549597491,0.8158746902506354,0,2,18,0
3008,Thermostat,2.060525806321688,7.463296738998086,1,1,38,0
3009,Security System,23.749713579987922,7.147632643769963,0,3,57,0
3010,Security System,1.4233607110412727,0.6784668094602939,1,3,32,1
3011,Smart Speaker,15.890317393974687,5.6466737484100324,1,3,51,0
3012,Smart Speaker,10.90429430110177,0.93829393690263,0,0,59,0
3013,Lights,22.799531127434804,9.047083129028522,1,2,58,0
3014,Security System,6.280993897209687,9.080462449883312,0,0,14,0
3015,Thermostat,13.004040362543266,7.0125065991499875,0,3,30,0
3016,Security System,11.835370901694695,9.269270322250554,0,3,13,0
3017,Lights,17.01736143517738,8.133385001095537,0,4,40,0
3018,Smart Speaker,2.0982404508818817,8.302531901677789,0,0,31,0
3019,Smart Speaker,5.054044555548839,5.740107720642339,0,1,37,0
3020,Lights,5.542273272181971,3.1299860623401417,0,2,45,0
3021,Thermostat,17.846542738779707,2.2562112396525738,1,1,38,1
3022,Smart Speaker,4.944759363678392,3.339280218185399,0,1,22,0
3023,Camera,13.977056451437951,6.322104757881714,1,2,59,0
3024,Smart Speaker,5.558229781772412,1.8092997047407495,1,3,28,1
3025,Camera,20.748186326973492,2.660538342709484,1,4,58,1
3026,Lights,22.641358180506504,4.7338025416750975,0,3,59,0
3027,Lights,12.68458491114265,2.407195975393694,0,3,19,0
3028,Smart Speaker,8.77925877891569,5.92757233018901,1,0,43,1
3029,Security System,6.00035771291123,9.239442681717666,0,1,59,0
3030,Camera,1.6698535357915285,7.506084720460952,1,1,16,0
3031,Thermostat,6.809751790641141,6.697623480074239,1,1,5,0
3032,Smart Speaker,15.87454082871497,5.86894261223941,1,4,44,0
3033,Thermostat,13.039997885766455,4.930684301644942,0,4,49,0
3034,Smart Speaker,22.684970039601794,1.9469822103831314,1,4,2,1
3035,Security System,9.812515668554964,8.95763350872597,0,2,10,0
3036,Security System,16.80578854471727,2.56050641992708,1,4,47,1
3037,Security System,11.999084565665353,1.0039578880237916,0,0,19,1
3038,Security System,12.545541074218974,7.525150274364083,1,0,20,1
3039,Lights,6.792696393196761,1.8385937898785474,0,3,29,0
3040,Lights,11.191343255786993,3.781770395457643,1,3,25,1
3041,Camera,11.56344742979862,0.38002079008069933,0,3,17,0
3042,Thermostat,17.10609926109995,1.456972631150436,0,3,51,0
3043,Smart Speaker,22.605039980873677,1.8147159445231298,0,0,51,0
3044,Smart Speaker,8.23905002083885,0.6386602647267617,1,3,13,1
3045,Lights,1.4917110116605135,6.600903870566167,1,0,45,0
3046,Smart Speaker,12.162935449265033,8.38637717845086,1,4,16,1
3047,Lights,13.294841305505463,3.7958225230228155,0,4,54,0
3048,Camera,4.458352951600008,8.758307119510187,0,2,53,0
3049,Thermostat,18.370918247487566,2.2121310881452527,1,3,35,1
3050,Camera,23.645834048375054,3.321365193256271,1,4,36,1
3051,Security System,22.725705849698834,1.592296231008567,0,4,59,0
3052,Security System,5.131991912355827,6.243536034648086,1,1,39,0
3053,Security System,21.071036137667875,4.256708949616038,0,1,3,0
3054,Camera,17.05560045567459,6.171505133734796,0,0,9,0
3055,Smart Speaker,11.165394249462421,7.640581563402417,0,2,40,0
3056,Thermostat,13.204358366631132,5.50245985872619,1,1,50,0
3057,Security System,20.465604112087764,6.3135405135277,0,2,53,0
3058,Security System,11.78317108150177,9.358978112503896,1,4,46,0
3059,Security System,9.270373173970482,3.060736665127547,0,0,52,0
3060,Thermostat,12.091316086110666,3.6557229924761363,1,2,29,1
3061,Security System,14.109550394823653,7.205263280922435,1,1,5,1
3062,Thermostat,4.943324863791198,6.151924618848328,0,4,3,0
3063,Security System,21.67133166127428,1.8674757549431769,0,3,10,0
3064,Camera,16.343393297495926,3.823858369103853,0,4,31,0
3065,Camera,15.381819557430989,4.7315963299346775,0,1,11,0
3066,Thermostat,2.8381613152449963,4.251959395887054,1,1,17,1
3067,Camera,14.698087547055907,1.864920602388204,1,3,40,1
3068,Thermostat,3.3425755626045697,9.251857908664196,1,4,41,0
3069,Camera,2.3493953670918777,7.646955740770361,1,2,8,0
3070,Camera,12.891806047596242,4.865422737867737,1,2,52,1
3071,Thermostat,9.965460050092632,6.832604180237682,0,4,2,0
3072,Smart Speaker,14.337041348671246,8.983098454141667,0,2,4,0
3073,Camera,2.596720949345107,1.448124009379555,1,4,16,1
3074,Security System,10.628101976910573,2.578693201999079,0,4,41,0
3075,Smart Speaker,4.607487803561212,5.472742347840786,0,1,58,0
3076,Thermostat,23.69685201921674,8.010202676388351,0,0,41,0
3077,Smart Speaker,13.687029992226599,0.4589234648711211,0,1,21,0
3078,Lights,16.654766232110383,9.841779686943969,0,2,5,0
3079,Lights,8.147329596041283,4.603575368535732,0,0,58,0
3080,Camera,2.7263644973145875,3.656388292155058,1,4,35,1
3081,Camera,23.43296527541311,2.9979719346137417,0,2,14,0
3082,Security System,7.227087331504805,1.8261314057436293,0,3,15,0
3083,Smart Speaker,10.459492351578994,7.936581698407276,1,2,6,1
3084,Lights,15.771802160010512,9.558600230986356,1,0,16,1
3085,Camera,1.0803864956236153,4.195083072969442,1,0,23,1
3086,Smart Speaker,19.54108956715624,9.528964878059217,0,4,31,0
3087,Camera,13.109587465672577,8.255596392806838,1,3,42,0
3088,Camera,7.03810389611732,4.862406162015551,0,4,46,0
3089,Lights,1.9477876543730273,6.772859173348714,1,3,12,0
3090,Lights,4.318712763649374,4.406343373787583,0,3,41,0
3091,Camera,21.533295683055766,5.631361741304269,0,4,55,0
3092,Thermostat,16.621569262493438,0.6746587364831877,1,2,19,1
3093,Camera,6.372690458466911,6.993008405475278,0,1,12,0
3094,Camera,2.041617976208194,0.6229639803929534,0,3,45,0
3095,Security System,16.729459841085955,8.18914097450453,0,0,55,0
3096,Security System,13.95158156024248,8.26697460165952,0,4,13,0
3097,Security System,10.006208824768523,2.4470651468065245,1,2,49,1
3098,Thermostat,9.0448690559665,3.3042615322544227,1,3,2,1
3099,Thermostat,5.595135484334045,4.864972747727103,1,2,20,1
3100,Camera,16.235864528631666,6.006962778631566,0,4,55,0
3101,Security System,23.310698653155956,2.9448012512457677,1,0,31,1
3102,Thermostat,4.629308277165407,5.965615405856058,1,3,9,0
3103,Lights,14.53224057036433,3.048092024970059,0,3,21,0
3104,Camera,10.468348810030442,0.6493581386035007,1,2,8,1
3105,Smart Speaker,10.997184960999626,0.1250227433358986,1,4,39,1
3106,Camera,6.472461083003639,1.1013954733924434,1,1,37,0
3107,Smart Speaker,19.890669578043347,7.943281931623781,0,3,29,0
3108,Security System,11.903506697460166,9.618169992595037,1,0,19,1
3109,Smart Speaker,13.270037526659205,4.326965372884071,1,3,35,1
3110,Security System,7.661881450737155,5.1755711391544335,1,3,45,0
3111,Lights,4.772498943173319,1.5537968738269188,0,1,38,0
3112,Smart Speaker,2.5188941227662816,5.555210391533555,0,1,26,0
3113,Camera,17.281799811735524,1.532083529869071,1,4,11,1
3114,Security System,5.111505619664607,6.151021878868417,1,3,36,0
3115,Camera,16.716770823436747,9.339260809050453,1,3,35,1
3116,Thermostat,9.673846482103416,2.037415539100092,0,2,4,0
3117,Security System,10.27070782325681,7.66918080876531,0,2,3,0
3118,Smart Speaker,11.525671158180135,0.33267398590140806,1,0,45,1
3119,Security System,9.141149940997265,3.817422689084048,1,0,47,1
3120,Camera,2.864569464730867,1.1964102275220396,0,2,12,0
3121,Lights,7.776347535066876,3.5895068717974246,0,0,32,0
3122,Security System,16.097757476307553,1.8180155044249469,1,3,47,1
3123,Smart Speaker,16.14593343451847,3.795719402216586,0,1,26,0
3124,Thermostat,7.226271220139868,4.23347578046455,1,3,43,0
3125,Lights,11.312411724105667,3.075852115531092,1,2,43,1
3126,Thermostat,5.046009858280531,6.600557299783978,0,4,13,0
3127,Security System,5.44374391595114,9.196635307463206,1,4,44,0
3128,Camera,1.041606577555274,4.065894203642197,1,2,38,0
3129,Camera,21.573543922832,2.0041972491027122,1,3,29,1
3130,Smart Speaker,5.451606629260296,2.7801553061402355,1,0,55,1
3131,Camera,5.847046108006888,8.554608152614053,1,0,52,0
3132,Lights,7.070633667160598,5.759233260374464,1,4,51,0
3133,Camera,3.4940896848425815,4.604609219838877,1,2,19,1
3134,Smart Speaker,15.522677754762027,1.5814035429383746,0,2,59,0
3135,Security System,2.2658593996732845,4.552300352405441,0,1,35,0
3136,Security System,3.653757018669231,2.857070833238128,1,4,48,0
3137,Camera,15.651783074867183,9.437314965748158,0,2,41,0
3138,Thermostat,8.482024581313905,8.852294083215739,1,1,59,0
3139,Security System,17.136773927477943,0.9306351640991603,1,0,27,1
3140,Camera,13.599481499748338,5.214869543686304,0,4,46,0
3141,Smart Speaker,6.516497566945557,2.328077620595254,1,4,31,1
3142,Camera,15.79445683649921,4.166693186290477,1,2,3,1
3143,Security System,3.2324314868826955,8.780795182689419,0,2,35,0
3144,Smart Speaker,13.105644002380714,5.322393746896593,0,3,24,0
3145,Camera,10.772980468558314,3.408731404370523,0,0,52,0
3146,Lights,6.795029196209859,2.158094705639471,0,0,7,0
3147,Smart Speaker,14.694117446878252,8.023216108124243,0,1,51,0
3148,Lights,20.976339419996638,6.2827283521070365,0,1,56,0
3149,Thermostat,23.974260444432304,4.733848058219689,1,3,35,1
3150,Smart Speaker,14.782425065470475,2.2530951032434827,0,0,21,1
3151,Lights,10.0105880467355,3.4090391041556,0,1,1,0
3152,Security System,5.792366855080738,9.602449924711333,1,0,44,0
3153,Security System,6.541758100785126,5.24889038229776,1,0,53,0
3154,Thermostat,11.767191986519494,4.066922884308204,0,1,6,0
3155,Smart Speaker,9.131025980096668,5.262078219248407,1,2,39,0
3156,Smart Speaker,21.97464128168619,7.811986208406125,1,2,34,1
3157,Smart Speaker,9.154943489909174,3.467078471378401,1,1,18,1
3158,Thermostat,9.275947891917735,1.8691905972328278,1,3,25,1
3159,Smart Speaker,9.513061042198458,5.890867571556573,1,4,15,1
3160,Security System,20.160574943639965,6.685520624462565,1,0,47,1
3161,Lights,15.793525539902193,7.155908229289641,1,4,32,1
3162,Security System,14.932967982493977,8.831677148584683,0,1,42,0
3163,Security System,8.35236102602076,3.774623794822219,1,0,49,1
3164,Lights,19.720748155562326,0.8460134726660288,0,4,50,0
3165,Security System,1.4015507418589768,9.587650977946328,1,2,18,0
3166,Thermostat,20.96373354994566,4.406618081631004,1,3,31,1
3167,Lights,12.549622645157346,6.270249345764,0,4,29,0
3168,Security System,9.858880519290201,6.6964226989700935,1,3,15,1
3169,Camera,12.183431096865613,5.510485716141915,1,2,58,0
3170,Security System,16.18426496754503,2.132049544389074,0,4,23,0
3171,Thermostat,0.799987523170588,7.575916196149801,1,1,38,0
3172,Smart Speaker,20.981468626768823,8.05714454561041,1,0,41,1
3173,Security System,10.998378844817731,5.574458301572654,0,2,11,0
3174,Smart Speaker,8.559713212951838,4.936755489789931,0,3,15,0
3175,Camera,3.7487707924003417,1.2279880129670548,1,3,23,1
3176,Security System,10.82743629742339,0.93112144884786,0,2,3,0
3177,Lights,12.163585125182903,3.4616919710789347,1,1,19,1
3178,Smart Speaker,9.985697320596728,3.1773769396221936,1,1,1,1
3179,Camera,16.44851220493208,9.541198864536385,0,3,24,0
3180,Lights,10.39106842584181,7.857865150189955,0,2,49,0
3181,Lights,23.093313079394473,6.633250523064693,0,2,11,0
3182,Lights,14.583021668854409,5.22471608127429,0,0,30,0
3183,Lights,19.47573148781986,1.7569385541938485,1,3,50,1
3184,Security System,3.069863723072753,9.78672105462441,0,1,11,0
3185,Security System,9.836345384228784,3.8129029125780796,0,4,39,0
3186,Security System,8.415920984008089,1.1585634642277236,1,1,1,1
3187,Camera,13.882836121209907,4.9886090675858865,1,1,12,1
3188,Camera,20.7361677214435,8.752580314969524,1,4,4,1
3189,Camera,2.340948117407157,8.884180917595561,1,3,25,0
3190,Thermostat,2.2055077540507035,0.20856256895882785,1,0,8,1
3191,Camera,20.482466141703572,8.874327873038856,1,1,15,1
3192,Security System,5.501977021901399,2.7876937532485995,1,1,43,0
3193,Security System,16.215701479570622,0.48582640328738846,1,3,30,1
3194,Thermostat,13.257636110478922,8.493123676592456,1,3,40,0
3195,Thermostat,20.072999479849894,8.652280884283261,0,2,32,0
3196,Camera,3.439589381155483,6.002687690439265,0,3,44,0
3197,Smart Speaker,3.5498996944813648,5.786894197233948,1,3,35,0
3198,Thermostat,13.585231466540227,8.149890698952053,0,1,21,0
3199,Lights,22.739898353921717,7.88446457183177,1,0,31,1
3200,Security System,10.252447321712726,8.91204418708277,1,1,36,0
3201,Lights,8.183139355985332,5.572199731207364,1,3,27,1
3202,Security System,14.757199095150316,9.679706218054806,1,2,44,0
3203,Security System,22.36554211280823,9.961853626240051,0,0,8,0
3204,Thermostat,20.167804071848657,1.2537916389864627,0,2,59,0
3205,Thermostat,23.893864852230667,8.510483219585808,1,4,23,1
3206,Lights,1.0303617052558616,5.048240351711031,0,2,23,0
3207,Security System,3.1521664007499126,3.936906749168338,0,2,42,0
3208,Lights,14.822492439115617,6.169415867838878,1,3,58,0
3209,Smart Speaker,19.78354632434547,0.6540590168938696,1,3,55,1
3210,Lights,7.203242044209014,5.11396507579409,0,3,33,0
3211,Camera,6.121460568804141,8.721816643264,0,3,13,0
3212,Lights,18.99393128545822,2.213269009775791,1,3,39,1
3213,Camera,1.824973565550942,4.321259958217309,1,2,52,0
3214,Camera,9.18049221819075,9.400860788377267,0,4,35,0
3215,Camera,12.386516730919748,4.342781994276403,1,3,16,1
3216,Smart Speaker,13.668193847232601,3.6478395600907434,1,4,12,1
3217,Lights,17.622456184630256,4.461312816421445,1,4,31,1
3218,Lights,8.838874500620468,5.242582388523807,0,1,5,0
3219,Smart Speaker,14.89808209985327,6.356714306901542,0,1,50,0
3220,Security System,14.256322435587474,8.026858729075638,1,0,40,1
3221,Thermostat,13.368978365363057,4.575811837066711,0,1,44,0
3222,Lights,15.551357388841987,8.193061257392388,1,3,25,1
3223,Thermostat,6.597055520099793,5.383834547385598,0,4,21,0
3224,Smart Speaker,2.489245709238781,3.450957052642979,0,0,3,0
3225,Security System,3.3028842929339706,6.6137131983822,0,1,48,0
3226,Security System,5.777685992366675,7.205450321960565,1,2,10,0
3227,Security System,12.254651484785454,5.624684858731927,1,0,23,1
3228,Smart Speaker,20.250404637831473,0.6604882340337618,1,3,17,1
3229,Camera,16.980393539077028,1.7818404640921666,0,4,42,0
3230,Camera,19.042454198748107,2.9244474368132596,1,3,35,1
3231,Thermostat,8.747927162263148,2.897993498919782,1,3,25,1
3232,Camera,10.009362928740929,6.766865922444018,1,2,2,1
3233,Camera,9.751524320779401,0.2816517505689626,1,2,27,1
3234,Security System,5.009019833505786,7.581249592790247,0,4,46,0
3235,Security System,1.9385914663739425,2.7268905005886386,1,1,9,1
3236,Thermostat,14.386528181439829,3.169216277539414,1,3,59,1
3237,Lights,23.746592060383772,5.32630729664485,0,1,49,0
3238,Thermostat,4.420498066331177,2.2376634492956797,1,4,4,1
3239,Thermostat,1.5970932676329332,8.856266004397723,0,3,26,0
3240,Smart Speaker,18.818994522862425,0.9451509153329963,0,1,32,0
3241,Smart Speaker,6.435771157091018,4.499385386780542,0,3,29,0
3242,Thermostat,19.996629425793817,8.50928046760341,1,2,22,1
