PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
1173,Rabbit,Rabbit,58,Orange,Medium,3.0098306745437124,1,1,83,134,1,0
1174,Bird,Parakeet,28,Black,Small,14.235989751660306,1,0,7,492,0,0
1175,Cat,Persian,26,Brown,Medium,18.68098277623747,1,0,36,12,0,1
1176,Cat,Persian,113,Orange,Large,8.42030368355417,1,0,76,496,1,0
1177,Cat,Siamese,66,Brown,Small,12.805226601990427,1,1,84,3,1,0
1178,Bird,Parakeet,153,Black,Large,20.65276469241325,1,0,87,177,0,0
1179,Cat,Persian,131,White,Large,7.575292580052482,1,0,25,233,1,0
1180,Dog,Poodle,44,Gray,Small,18.45745923625912,1,0,59,258,0,0
1181,Rabbit,Rabbit,97,Brown,Small,21.225987016764876,1,0,61,139,0,0
1182,Dog,Poodle,42,Black,Medium,3.624393021780136,1,0,29,64,0,1
1183,Cat,Siamese,6,Orange,Medium,15.42835016479613,1,0,18,282,0,1
1184,Dog,Labrador,167,Brown,Large,8.629320867801532,1,1,41,362,1,0
1185,Rabbit,Rabbit,23,Brown,Small,22.00720432394329,0,0,19,305,1,0
1186,Bird,Parakeet,89,Gray,Small,6.497109747571274,1,0,4,204,1,0
1187,Bird,Parakeet,123,Black,Medium,26.874899550605086,1,0,65,16,1,1
1188,Bird,Parakeet,178,White,Large,13.49729875903148,1,0,41,199,0,0
1189,Bird,Parakeet,171,Orange,Large,6.742087878919052,1,0,15,31,0,0
1190,Dog,Labrador,147,Black,Medium,13.70263209415955,1,0,54,211,1,1
1191,Cat,Persian,51,Orange,Small,12.853569121447308,1,0,64,434,1,0
1192,Bird,Parakeet,11,Brown,Medium,13.438649825317599,1,0,72,272,1,1
1193,Bird,Parakeet,12,Gray,Medium,17.98127751142596,0,0,15,289,1,1
1194,Bird,Parakeet,74,Gray,Medium,16.114038022492586,1,0,79,290,0,1
1195,Cat,Persian,8,White,Medium,5.343536818746178,1,0,50,482,1,1
1196,Rabbit,Rabbit,152,Gray,Small,2.901793106752453,1,0,22,485,1,0
1197,Cat,Persian,41,Brown,Medium,22.153048013069675,0,0,18,233,1,0
1198,Cat,Persian,164,White,Small,17.231805641921092,0,0,80,407,0,0
1199,Cat,Persian,85,Black,Medium,11.411022274298649,1,0,2,181,0,1
1200,Bird,Parakeet,72,Gray,Large,24.44237685244414,0,0,36,145,0,0
1201,Bird,Parakeet,55,White,Small,12.253695753567753,0,0,20,49,0,0
1202,Bird,Parakeet,137,Brown,Large,24.082987598417617,0,0,16,429,0,0
1203,Bird,Parakeet,47,Orange,Medium,9.866927697858866,1,1,67,431,0,0
1204,Cat,Persian,143,Orange,Medium,3.1125136288107926,1,0,30,102,0,1
1205,Dog,Poodle,176,Brown,Medium,28.046551120197943,0,0,55,32,0,0
1206,Dog,Golden Retriever,104,Brown,Small,12.441982749159822,0,0,66,496,0,0
1207,Rabbit,Rabbit,42,Orange,Large,23.98808461263196,1,0,26,470,0,0
1208,Cat,Siamese,60,White,Small,9.09517986344683,1,1,57,88,0,0
1209,Cat,Siamese,12,Orange,Small,19.744588251586023,0,0,69,484,0,0
1210,Dog,Labrador,130,Brown,Medium,26.32601532447412,1,0,2,410,0,1
1211,Dog,Poodle,7,Gray,Large,2.2076766478594294,1,0,56,384,0,1
1212,Rabbit,Rabbit,80,Black,Medium,25.088437175896587,1,1,84,340,0,0
1213,Dog,Poodle,131,Gray,Small,17.56865714418593,1,0,62,314,0,0
1214,Dog,Labrador,109,Gray,Medium,18.616680863348506,1,1,34,240,1,1
1215,Cat,Persian,3,Brown,Large,16.171582023373496,1,0,56,265,0,1
1216,Dog,Poodle,27,Orange,Medium,26.35977799522563,1,0,55,222,0,1
1217,Dog,Poodle,114,White,Large,2.259567359833486,1,0,20,235,1,0
1218,Bird,Parakeet,107,Gray,Large,8.569823354539595,1,1,50,152,0,0
1219,Bird,Parakeet,40,Orange,Medium,26.397113626915505,1,1,25,467,1,0
1220,Rabbit,Rabbit,161,White,Small,22.818025373426725,1,0,84,56,1,0
1221,Bird,Parakeet,129,Gray,Medium,1.5117096451795695,1,0,25,321,0,1
1222,Bird,Parakeet,8,White,Small,15.993182213081552,0,0,53,374,0,0
1223,Bird,Parakeet,101,Orange,Small,16.357607740667568,1,0,14,111,0,0
1224,Dog,Golden Retriever,160,Black,Medium,12.6255819187094,0,0,60,14,0,0
1225,Bird,Parakeet,124,Orange,Small,9.6244066297977,0,0,43,411,0,0
1226,Rabbit,Rabbit,176,Brown,Small,20.770020661957922,0,0,62,268,0,0
1227,Bird,Parakeet,107,White,Medium,7.02592347643786,1,0,76,113,1,1
1228,Bird,Parakeet,101,Black,Medium,24.169508300079475,0,0,69,251,0,0
1229,Cat,Persian,4,White,Medium,24.288077662256683,1,0,63,499,0,1
1230,Rabbit,Rabbit,110,White,Small,13.042581689611795,1,1,2,373,0,0
1231,Rabbit,Rabbit,19,Gray,Large,9.222892316379783,1,0,54,141,0,1
1232,Rabbit,Rabbit,32,Brown,Small,9.232467266130683,1,0,16,113,0,0
1233,Rabbit,Rabbit,137,White,Large,14.986448395890093,1,0,55,449,0,0
1234,Rabbit,Rabbit,12,Orange,Medium,21.867797517731404,1,0,43,289,0,1
1235,Dog,Golden Retriever,139,Orange,Large,11.407192038821904,1,0,61,482,1,0
1236,Rabbit,Rabbit,46,Gray,Medium,18.691257018274793,1,0,38,356,0,1
1237,Bird,Parakeet,119,Brown,Medium,12.092049356895236,1,0,45,24,0,1
1238,Bird,Parakeet,16,Brown,Large,9.831172485390116,1,1,51,367,0,0
1239,Dog,Poodle,129,Orange,Medium,1.7209259615580308,1,0,42,309,0,1
1240,Dog,Poodle,63,Black,Large,1.1135090663263285,0,0,24,254,0,0
1241,Bird,Parakeet,109,Gray,Medium,7.58902265712813,1,1,30,462,1,0
1242,Bird,Parakeet,119,Gray,Small,12.785782317228868,1,0,37,267,1,0
1243,Dog,Labrador,21,Orange,Small,25.68657385349975,1,0,53,125,0,1
1244,Cat,Persian,158,Orange,Medium,24.156043044982336,1,1,63,392,0,0
1245,Cat,Siamese,13,Black,Medium,8.747792615051708,1,0,11,249,0,1
1246,Cat,Siamese,162,Black,Large,8.09167284654468,1,0,78,286,0,0
1247,Cat,Siamese,4,Brown,Small,7.592340061030796,0,1,23,333,0,0
1248,Dog,Labrador,156,Gray,Large,10.837882875337144,0,0,80,476,0,0
1249,Rabbit,Rabbit,102,Gray,Medium,15.447762867288876,0,1,50,52,0,0
1250,Cat,Persian,59,Orange,Medium,13.72136538891569,1,0,85,367,0,1
1251,Cat,Siamese,128,Brown,Large,7.329922764663319,1,0,55,42,1,0
1252,Cat,Persian,27,Gray,Medium,4.783090888364923,1,0,55,165,1,1
1253,Dog,Golden Retriever,69,Brown,Small,1.3647565620996662,1,1,4,41,0,0
1254,Dog,Poodle,25,Brown,Large,5.464933921328612,1,0,54,379,0,0
1255,Dog,Golden Retriever,131,Orange,Small,21.455334735629428,1,0,61,455,1,0
1256,Dog,Poodle,97,Brown,Small,8.065518511021905,1,0,78,175,0,0
1257,Bird,Parakeet,25,Black,Small,14.589452493523785,1,0,83,66,1,0
1258,Rabbit,Rabbit,148,Black,Large,18.147733318774097,1,0,5,65,0,0
1259,Cat,Siamese,162,White,Medium,26.718386182116607,0,1,18,399,0,0
1260,Bird,Parakeet,154,Orange,Small,26.776797853409164,1,0,44,82,0,0
1261,Rabbit,Rabbit,126,White,Small,22.62627827675941,1,0,31,349,1,0
1262,Dog,Labrador,133,Black,Small,2.019552769406541,0,0,21,104,0,0
1263,Cat,Persian,9,White,Medium,17.677042153477032,1,0,47,399,0,1
1264,Dog,Labrador,116,Orange,Medium,23.810920654113687,1,0,30,286,0,1
1265,Bird,Parakeet,178,Orange,Large,1.501353298137533,1,0,55,373,1,0
1266,Dog,Golden Retriever,134,Brown,Medium,16.94085379604077,0,0,68,185,1,0
1267,Bird,Parakeet,60,Gray,Large,25.875160227794854,1,0,69,283,1,0
1268,Bird,Parakeet,172,Brown,Large,14.748960199425742,1,0,41,3,1,0
1269,Rabbit,Rabbit,121,Orange,Large,1.119079884026005,0,0,45,137,0,0
1270,Cat,Persian,139,Black,Large,1.3193873917326164,1,0,74,178,0,0
1271,Cat,Persian,175,Black,Large,13.082445084998765,0,1,80,236,0,0
1272,Bird,Parakeet,108,Brown,Small,5.495251355085882,0,0,30,17,0,0
1273,Cat,Persian,108,Orange,Medium,20.269069055704527,0,0,77,302,1,0
1274,Cat,Siamese,131,Black,Small,21.555178682278466,0,0,85,415,1,0
1275,Cat,Persian,76,Orange,Large,6.15851406835823,1,0,45,413,0,0
1276,Bird,Parakeet,30,Black,Medium,26.76746536721006,0,0,45,419,0,0
1277,Rabbit,Rabbit,21,Orange,Small,13.81532750438885,1,0,79,8,1,1
1278,Bird,Parakeet,156,White,Small,5.142531320165788,1,0,84,419,0,0
1279,Bird,Parakeet,161,Orange,Large,23.16329634401247,1,0,84,28,0,0
1280,Bird,Parakeet,163,Orange,Small,23.90926050048641,1,0,45,143,0,0
1281,Bird,Parakeet,34,Brown,Small,19.53956870729827,1,0,55,347,0,0
1282,Bird,Parakeet,41,White,Small,25.750501042874042,1,0,59,148,0,0
1283,Cat,Siamese,51,Gray,Small,22.38381618888947,0,0,5,63,0,0
1284,Bird,Parakeet,175,Brown,Small,26.583966379582726,1,0,32,366,0,0
1285,Rabbit,Rabbit,82,Gray,Large,13.582753406078904,1,1,6,449,1,0
1286,Dog,Poodle,58,Black,Large,22.68031671488383,1,1,26,379,0,0
1287,Cat,Persian,75,Gray,Small,29.992795339442285,0,0,37,186,0,0
1288,Bird,Parakeet,23,Orange,Large,22.02300472806896,1,0,13,365,1,1
1289,Bird,Parakeet,176,Gray,Large,4.311329626876833,1,0,69,226,0,0
1290,Bird,Parakeet,128,Brown,Medium,16.031242950446305,1,0,25,117,0,1
1291,Rabbit,Rabbit,150,Brown,Small,18.03308594604781,1,0,13,411,1,0
1292,Dog,Golden Retriever,17,Gray,Large,6.052109577070339,0,1,88,438,0,0
1293,Dog,Poodle,69,Brown,Large,28.92385739116309,1,0,20,355,1,0
1294,Bird,Parakeet,108,Brown,Small,6.091813551403873,0,1,72,253,0,0
1295,Dog,Labrador,139,Gray,Medium,6.14917967168346,0,0,60,30,0,1
1296,Bird,Parakeet,94,White,Small,27.539847001262093,1,0,73,160,0,0
1297,Cat,Persian,15,White,Medium,14.49095756052846,0,0,21,214,0,1
1298,Cat,Persian,91,Black,Small,2.83246009896097,0,1,61,443,1,0
1299,Dog,Labrador,163,Brown,Small,18.347437498217328,0,0,84,168,0,0
1300,Dog,Labrador,33,Gray,Small,18.452964110358387,1,0,79,80,1,1
1301,Rabbit,Rabbit,125,Brown,Small,2.870522001910292,1,1,26,45,1,0
1302,Cat,Siamese,16,Orange,Medium,29.2031523733762,1,0,54,48,0,1
1303,Dog,Labrador,162,Brown,Medium,16.776868993542692,1,0,42,448,1,1
1304,Cat,Siamese,66,Brown,Large,17.234075943213163,0,0,11,297,0,0
1305,Rabbit,Rabbit,168,White,Small,16.08334702056944,1,0,37,406,0,0
1306,Bird,Parakeet,156,Gray,Medium,18.71122160969398,1,0,11,367,1,1
1307,Cat,Persian,47,Brown,Medium,8.664692830438893,1,0,27,282,0,1
1308,Bird,Parakeet,167,White,Medium,9.329999091270384,0,0,83,472,0,0
1309,Rabbit,Rabbit,148,Black,Small,15.82883360408785,0,0,34,415,0,0
1310,Rabbit,Rabbit,124,White,Large,24.393889788143806,1,0,38,466,0,0
1311,Dog,Golden Retriever,1,White,Medium,2.446072718331187,1,0,61,87,0,1
1312,Cat,Siamese,87,White,Small,18.498722154387135,1,1,87,120,0,0
1313,Dog,Poodle,128,Brown,Medium,24.396566132683105,1,1,53,2,0,0
1314,Rabbit,Rabbit,67,Brown,Medium,5.550600889079588,0,0,65,315,0,0
1315,Cat,Persian,4,Black,Large,1.4356537174364226,1,0,3,459,0,1
1316,Cat,Siamese,153,Orange,Medium,10.068685559102285,1,0,67,226,0,1
1317,Rabbit,Rabbit,47,Orange,Medium,18.056167495158345,0,0,28,78,0,0
1318,Bird,Parakeet,38,Orange,Small,5.0102120287376835,0,0,14,144,1,0
1319,Dog,Poodle,143,Black,Small,13.35754875820208,0,0,52,241,0,0
1320,Dog,Labrador,21,Orange,Large,17.01732342385406,0,0,30,31,0,1
1321,Dog,Labrador,57,Orange,Small,18.3676097479622,1,0,58,262,0,1
1322,Cat,Siamese,117,White,Small,8.957939909010879,1,0,54,210,0,0
1323,Cat,Persian,46,Brown,Large,12.60085944360245,1,0,69,70,0,0
1324,Bird,Parakeet,142,Brown,Medium,23.571837642959203,1,0,15,383,1,1
1325,Rabbit,Rabbit,145,White,Large,28.29522612949988,1,0,38,196,1,0
1326,Rabbit,Rabbit,39,White,Small,25.99452960242946,1,0,78,57,1,0
1327,Cat,Siamese,137,White,Large,17.364221550269527,0,1,14,423,1,0
1328,Cat,Persian,99,Brown,Medium,12.89849128537445,1,0,57,468,0,1
1329,Cat,Siamese,77,Orange,Large,10.655741816771128,1,0,59,111,0,0
1330,Rabbit,Rabbit,115,White,Small,4.623740416436524,0,0,8,47,1,0
1331,Bird,Parakeet,134,Black,Small,4.089986169267276,1,0,72,434,0,0
1332,Dog,Golden Retriever,151,White,Large,20.962371122496073,1,0,19,184,1,0
1333,Bird,Parakeet,91,Gray,Medium,8.534038068963651,1,0,32,366,1,1
1334,Bird,Parakeet,98,White,Large,8.385188906540957,0,0,29,326,1,0
1335,Bird,Parakeet,120,Brown,Medium,29.947656579855785,1,0,41,164,0,1
1336,Rabbit,Rabbit,46,White,Medium,6.449852778340067,1,0,75,214,1,1
1337,Dog,Golden Retriever,38,Gray,Large,5.29373302517606,0,0,45,330,0,0
1338,Cat,Persian,142,Black,Medium,3.861871605037698,0,0,13,329,0,0
1339,Rabbit,Rabbit,100,Orange,Small,17.81435500983709,1,1,27,120,0,0
1340,Rabbit,Rabbit,72,White,Large,19.20805095406094,0,0,19,212,1,0
1341,Bird,Parakeet,35,Gray,Medium,11.591609861449577,1,0,26,310,1,1
1342,Rabbit,Rabbit,147,Gray,Small,16.526986729832565,1,0,53,40,0,0
1343,Bird,Parakeet,30,Black,Large,23.863586397402464,0,0,51,352,0,0
1344,Cat,Persian,78,Brown,Small,24.725020881330703,0,0,37,403,0,0
1345,Dog,Poodle,84,White,Small,28.7794501957538,1,0,9,288,1,0
1346,Rabbit,Rabbit,113,Gray,Small,24.903771591763363,0,0,52,167,0,0
1347,Cat,Siamese,25,Black,Medium,17.380401664805373,0,0,54,482,0,0
1348,Cat,Siamese,168,Orange,Large,6.210052009268534,1,1,3,33,0,0
1349,Cat,Siamese,88,Gray,Large,3.8931431733824295,1,0,69,317,0,0
1350,Bird,Parakeet,14,Black,Medium,2.580844807414917,1,0,8,483,0,1
1351,Rabbit,Rabbit,154,Brown,Large,20.32924912177613,0,0,14,474,0,0
1352,Cat,Siamese,102,Brown,Small,24.418551406541802,1,0,3,274,1,0
1353,Dog,Labrador,150,Gray,Large,15.751834569838291,1,0,24,426,1,1
1354,Cat,Persian,176,Gray,Medium,2.586711070175558,1,1,13,196,0,0
1355,Cat,Persian,83,White,Small,16.528646663148805,1,0,43,190,1,0
1356,Bird,Parakeet,110,Black,Medium,28.136728584211962,0,0,29,220,0,0
1357,Rabbit,Rabbit,179,Gray,Small,18.330782537041355,1,1,72,9,0,0
1358,Dog,Labrador,131,White,Small,24.47339716542163,1,0,51,119,0,1
1359,Rabbit,Rabbit,170,White,Large,24.204426803360768,1,0,42,122,0,0
1360,Bird,Parakeet,19,Gray,Small,28.031743893638932,1,0,31,246,1,1
1361,Dog,Poodle,28,Brown,Medium,23.336634203846327,1,0,63,359,0,1
1362,Cat,Persian,173,Black,Large,22.683314906379596,0,0,26,396,0,0
1363,Cat,Siamese,71,Black,Medium,7.788977284148577,1,0,18,220,1,1
1364,Cat,Siamese,63,Brown,Small,2.737829504311362,0,0,82,260,0,0
1365,Bird,Parakeet,73,Gray,Medium,16.010384486560426,1,0,57,57,1,1
1366,Rabbit,Rabbit,124,Black,Medium,4.608592030455901,1,0,7,314,1,1
1367,Dog,Golden Retriever,119,Gray,Small,28.903680412061746,1,0,48,459,0,0
1368,Bird,Parakeet,121,Gray,Large,9.407818116357829,0,0,80,127,1,0
1369,Dog,Poodle,19,White,Medium,25.7353818981445,1,0,60,186,0,1
1370,Cat,Persian,175,Brown,Small,12.24111413087132,1,0,33,204,0,0
1371,Cat,Siamese,142,Gray,Large,10.372633245863945,1,0,3,85,0,0
1372,Bird,Parakeet,120,Orange,Large,28.119598598922014,0,0,4,103,0,0
1373,Cat,Persian,166,Brown,Large,11.536354590500496,1,1,4,142,1,0
1374,Cat,Siamese,61,Black,Medium,12.318349351230957,0,0,42,204,0,0
1375,Rabbit,Rabbit,164,White,Medium,4.076661608774366,0,0,9,128,0,0
1376,Cat,Persian,168,Black,Medium,20.44295329319277,0,1,51,245,1,0
1377,Dog,Golden Retriever,30,Black,Large,9.37634301984789,0,0,17,37,0,0
1378,Dog,Labrador,9,Brown,Medium,17.98252086734571,1,0,17,362,0,1
1379,Dog,Labrador,64,Black,Small,18.149199417543073,1,0,20,108,0,1
1380,Bird,Parakeet,161,Gray,Medium,21.856791172277244,1,0,14,308,1,1
1381,Bird,Parakeet,120,Black,Medium,22.612003099000795,0,0,22,51,0,0
1382,Rabbit,Rabbit,52,White,Large,15.919120597644643,1,0,52,0,0,0
1383,Cat,Siamese,89,White,Medium,10.598766480498687,1,0,27,10,0,1
1384,Bird,Parakeet,142,Orange,Small,25.286075950207284,0,0,43,313,0,0
1385,Cat,Siamese,53,White,Large,9.986103832846057,1,0,3,234,1,0
1386,Dog,Labrador,78,Black,Small,15.717763739610612,1,0,88,127,0,1
1387,Cat,Persian,41,White,Large,12.636324912908114,1,0,8,423,0,0
1388,Rabbit,Rabbit,68,Brown,Large,25.797273193120954,1,0,86,213,0,0
1389,Cat,Persian,8,White,Medium,13.525637403229036,1,1,89,482,1,1
1390,Dog,Golden Retriever,2,Gray,Small,12.196876476287045,0,0,10,443,1,0
1391,Dog,Poodle,105,Brown,Large,21.004887094031485,1,0,29,242,0,0
1392,Rabbit,Rabbit,125,Orange,Medium,18.47079218598184,0,0,40,43,0,0
1393,Bird,Parakeet,110,Gray,Large,4.1101581713795365,1,1,65,5,0,0
1394,Bird,Parakeet,86,Black,Large,15.736895383974934,1,0,21,155,0,0
1395,Dog,Poodle,169,Black,Large,22.32887326166418,1,0,24,414,0,0
1396,Rabbit,Rabbit,120,Black,Large,29.77016817314933,1,1,73,7,0,0
1397,Rabbit,Rabbit,127,Gray,Large,19.245258185139253,1,1,60,4,0,0
1398,Dog,Golden Retriever,16,Gray,Large,11.738498926798215,0,0,26,361,1,0
1399,Dog,Labrador,62,Gray,Medium,7.558396394261434,1,0,9,181,0,1
1400,Cat,Persian,113,Brown,Large,26.312076790446287,1,0,20,111,1,0
1401,Cat,Siamese,176,Brown,Small,24.62239115129158,1,1,56,491,0,0
1402,Dog,Labrador,158,Black,Medium,7.783761802602161,1,0,36,272,1,1
1403,Dog,Golden Retriever,12,White,Small,6.81833061425063,0,1,36,421,0,0
1404,Bird,Parakeet,35,Black,Large,21.73896652752409,0,0,73,264,0,0
1405,Cat,Persian,11,Orange,Small,10.133609795644025,1,0,22,457,1,1
1406,Cat,Persian,64,Brown,Large,9.885565152496778,1,0,1,211,0,0
1407,Dog,Labrador,50,Gray,Large,5.416417164962002,0,0,69,77,0,0
1408,Cat,Siamese,149,Brown,Medium,8.655290071585068,1,0,73,269,0,1
1409,Cat,Persian,69,Gray,Medium,13.397719170186837,1,0,37,153,1,1
1410,Rabbit,Rabbit,48,Orange,Large,22.25231178090005,0,0,83,220,0,0
1411,Bird,Parakeet,20,Orange,Medium,10.752934737998743,1,0,72,368,1,1
1412,Rabbit,Rabbit,101,Brown,Small,10.529525844915439,1,0,13,445,0,0
1413,Cat,Persian,172,Gray,Medium,9.262484324020638,1,0,84,346,0,1
1414,Bird,Parakeet,161,Orange,Medium,14.870226357820247,1,0,43,24,0,1
1415,Dog,Poodle,137,Black,Small,6.2384642402981445,1,0,37,463,0,0
1416,Dog,Golden Retriever,68,Black,Medium,15.08329128693164,1,0,74,419,0,1
1417,Bird,Parakeet,35,Gray,Large,21.421091129646005,0,1,25,353,0,0
1418,Bird,Parakeet,65,Brown,Small,1.863924616946043,0,0,88,207,0,0
1419,Dog,Labrador,8,Orange,Large,1.2836020288670942,1,0,21,416,0,1
1420,Dog,Labrador,45,Brown,Small,3.1785643944807678,1,0,41,2,0,1
1421,Bird,Parakeet,87,Black,Large,16.53414179011525,0,0,73,214,1,0
1422,Bird,Parakeet,175,Orange,Large,25.7791974123767,1,0,42,394,1,0
1423,Cat,Persian,168,Brown,Medium,1.1416495145873062,0,1,42,111,1,0
1424,Dog,Golden Retriever,76,White,Large,28.16317783295575,1,1,2,441,0,0
1425,Bird,Parakeet,76,Gray,Medium,4.082076835545538,0,0,68,191,1,0
1426,Bird,Parakeet,174,Gray,Small,25.41752231368856,1,0,8,401,0,0
1427,Cat,Persian,47,White,Large,15.002788184505457,1,0,61,46,0,0
1428,Bird,Parakeet,15,Black,Large,20.121364231086474,0,0,14,488,1,0
1429,Bird,Parakeet,105,Orange,Small,15.80980654896829,1,0,77,427,1,0
1430,Bird,Parakeet,147,Gray,Small,14.834398530201284,1,0,21,220,0,0
1431,Rabbit,Rabbit,26,White,Large,25.212083422567353,1,0,24,186,0,0
1432,Cat,Persian,52,White,Small,22.920705007466672,0,1,50,49,0,0
1433,Rabbit,Rabbit,93,Black,Medium,15.01866485916712,1,0,82,196,0,1
1434,Bird,Parakeet,150,Black,Small,4.237441952485787,0,0,45,215,1,0
1435,Bird,Parakeet,21,Brown,Small,4.346685820117836,1,0,64,412,0,1
1436,Dog,Labrador,51,Gray,Large,24.244644360853187,1,1,64,220,1,0
1437,Rabbit,Rabbit,38,Brown,Medium,16.35232801907847,1,0,26,379,0,1
1438,Cat,Siamese,20,White,Small,14.966085066361515,1,0,32,89,1,1
1439,Bird,Parakeet,157,Orange,Medium,20.736438399460738,0,0,57,231,1,0
1440,Rabbit,Rabbit,179,Orange,Medium,25.906405919013547,0,0,53,322,0,0
1441,Dog,Poodle,132,Black,Medium,19.237321187985852,1,0,33,257,0,1
1442,Dog,Labrador,55,Orange,Large,23.12258916804789,0,0,52,152,1,0
1443,Dog,Labrador,92,Orange,Small,23.19284519939175,0,0,18,255,0,0
1444,Bird,Parakeet,28,Orange,Large,11.331582014995814,1,0,35,402,0,0
1445,Bird,Parakeet,4,White,Small,8.948412673588876,0,1,12,423,0,0
1446,Dog,Poodle,150,Orange,Small,24.2337579480796,1,0,51,257,0,0
1447,Rabbit,Rabbit,76,Orange,Large,11.938184961743062,0,0,89,466,1,0
1448,Cat,Persian,173,Orange,Medium,27.19674418915845,1,0,10,64,0,1
1449,Cat,Siamese,67,Brown,Medium,3.021030205173469,1,0,52,189,1,1
1450,Bird,Parakeet,86,White,Small,2.6883078501848496,1,0,34,90,0,0
1451,Cat,Siamese,162,Black,Large,27.883120642940842,0,1,67,437,1,0
1452,Cat,Persian,91,Brown,Medium,19.805192511261613,1,1,39,172,0,0
1453,Dog,Golden Retriever,105,Gray,Medium,12.008381337001637,1,0,8,246,0,1
1454,Bird,Parakeet,1,White,Small,22.8967520296693,1,0,29,255,0,1
1455,Rabbit,Rabbit,72,White,Small,20.497477489815598,1,0,22,115,1,0
1456,Dog,Golden Retriever,87,Gray,Large,16.40483035776829,1,0,84,48,0,0
1457,Dog,Labrador,166,Gray,Small,3.8673269372168892,0,0,70,226,1,0
1458,Dog,Golden Retriever,6,Gray,Medium,24.553208031489795,1,0,61,488,0,1
1459,Rabbit,Rabbit,153,Black,Medium,26.114672529738115,1,1,43,68,0,0
1460,Rabbit,Rabbit,145,Orange,Medium,5.992891968026824,1,0,49,421,1,1
1461,Dog,Poodle,61,White,Medium,25.664837907334935,0,0,29,387,0,0
1462,Bird,Parakeet,12,Orange,Large,26.457572019480363,1,1,81,400,0,0
1463,Bird,Parakeet,6,Orange,Large,16.933429756366962,1,0,31,125,0,1
1464,Bird,Parakeet,27,Gray,Small,20.029192050457922,0,0,53,436,0,0
1465,Bird,Parakeet,136,Black,Small,12.084882280420251,0,0,34,212,0,0
1466,Rabbit,Rabbit,124,Brown,Small,9.171957777768714,0,0,38,52,0,0
1467,Rabbit,Rabbit,106,Black,Large,21.9375112615977,1,1,57,111,0,0
1468,Cat,Siamese,93,Orange,Medium,25.99437932145844,0,1,4,158,1,0
1469,Bird,Parakeet,109,Black,Small,19.968249035716678,1,1,2,239,1,0
1470,Dog,Golden Retriever,99,Gray,Medium,15.836127708749927,1,1,12,149,0,0
1471,Cat,Persian,168,Brown,Small,5.608818238480975,1,0,35,138,0,0
1472,Rabbit,Rabbit,142,Gray,Small,2.5503026655397267,1,1,70,417,0,0
1473,Cat,Persian,35,Brown,Small,13.925061917155647,0,1,72,112,1,0
1474,Rabbit,Rabbit,176,Orange,Small,2.431137347225217,1,0,21,142,0,0
1475,Bird,Parakeet,84,Brown,Small,17.51070432530953,1,0,61,369,0,0
1476,Bird,Parakeet,56,Brown,Medium,12.099146548215368,0,0,35,137,1,0
1477,Cat,Persian,177,Brown,Small,22.958484470777115,0,0,48,485,0,0
1478,Bird,Parakeet,141,Black,Medium,9.86380640824932,1,0,15,479,1,1
1479,Rabbit,Rabbit,49,Black,Large,18.19649832805553,1,1,71,436,0,0
1480,Cat,Siamese,46,Orange,Small,16.592822130897915,1,1,15,303,0,0
1481,Rabbit,Rabbit,113,Brown,Medium,1.1366603401449935,0,0,6,30,1,0
1482,Cat,Persian,136,White,Large,3.099292549665,1,0,81,292,0,0
1483,Dog,Labrador,43,Orange,Large,9.420678162094594,0,1,68,107,1,0
1484,Bird,Parakeet,148,Brown,Large,26.584817349602186,1,0,22,283,0,0
1485,Rabbit,Rabbit,124,Brown,Medium,5.263433692093578,1,0,32,158,1,1
1486,Rabbit,Rabbit,97,Black,Small,21.615935583355707,1,0,22,325,0,0
1487,Bird,Parakeet,90,Orange,Small,29.227630418416332,0,1,27,13,0,0
1488,Rabbit,Rabbit,39,Brown,Medium,23.9264590280435,1,1,15,121,0,0
1489,Rabbit,Rabbit,85,Brown,Small,8.045415488924274,0,0,44,214,0,0
1490,Rabbit,Rabbit,177,Orange,Medium,27.34259255197937,1,0,86,271,0,1
1491,Rabbit,Rabbit,62,White,Small,3.700107538743312,1,1,9,24,0,0
1492,Rabbit,Rabbit,106,Orange,Large,14.576116314251337,0,0,34,422,0,0
1493,Dog,Labrador,107,Orange,Small,26.738715324066,1,0,73,321,0,1
1494,Rabbit,Rabbit,54,White,Medium,19.596705568449224,1,0,15,293,0,1
1495,Bird,Parakeet,126,Orange,Medium,12.995692377103266,1,0,62,168,0,1
1496,Cat,Siamese,9,Brown,Large,9.491573135377894,1,0,45,102,0,1
1497,Rabbit,Rabbit,88,Orange,Medium,11.877882754232148,1,0,84,353,1,1
1498,Bird,Parakeet,37,White,Small,15.7593116492693,1,1,72,370,0,0
1499,Cat,Siamese,49,Gray,Small,10.252273966311414,0,0,58,39,0,0
1500,Cat,Siamese,41,Orange,Large,29.100068000386692,1,1,19,234,0,0
1501,Dog,Poodle,17,Black,Medium,28.05925193891821,1,1,16,319,1,1
1502,Rabbit,Rabbit,88,Brown,Large,26.2494725782153,1,0,75,88,0,0
1503,Dog,Poodle,21,Brown,Small,13.23306523015695,1,0,8,99,0,1
1504,Bird,Parakeet,51,Black,Large,21.047751310721637,1,0,33,143,0,0
