Customer ID,Age,Gender,Annual Income,Spending Score
bf1dca65-6626-4ac6-86f2-a3e7c1a18862,79,Female,101285,31
4ff3270a-8395-46a6-b475-fd05d51f1a93,48,Male,112481,13
47449c12-a885-44f6-b210-233a584b8ef3,34,Male,113910,15
9656222c-950c-40a9-981a-4aba7ae6ea2c,63,Female,148155,1
4dbda48e-2e00-48f0-b597-3d80e2b51c37,46,Male,134682,61
9b799baf-6aa6-477b-8c67-2582bc27e908,50,Male,168003,66
018dda6c-d6ea-4d4b-8980-a7ed0022d9d1,71,Male,57016,17
7732c659-e397-4780-9c5c-f93e0480055f,85,Female,89644,98
c8e0e9e3-d60e-4a97-91c2-54c3f9fcaed8,75,Male,65060,13
ad65888d-180c-4a6b-807f-4defbeb3f526,30,Male,27341,44
5cc7b992-e97e-4d2b-a508-e9639d3a2642,75,Female,33113,96
a3a48b42-d701-471b-aef9-7e444e2a687e,65,Male,47669,72
a989d19b-32d7-452f-976a-4b7f0f34ff31,18,Male,155478,97
b2dad626-4356-4b3a-96a9-83276074eb83,49,Male,77732,95
cb0fb94a-53d4-47b9-ad58-dd67c16f5469,78,Male,102785,29
2431a672-f2d8-47a7-a5d2-1159afa572a0,25,Female,69128,18
199de365-5cef-4be6-bd8f-ad8097a29fbb,43,Female,162351,85
69182da9-9538-460e-9f62-23feae7df985,74,Male,87306,22
b9b1f7fd-a5ca-48a4-b8fd-497ef486edb1,43,Male,29109,16
bfa2ce82-6c2d-4998-b6b1-5f115fe7a686,76,Female,127749,38
fd935c3a-940e-429b-a11e-459291622a56,44,Male,53425,60
54af0d5e-3dbd-42f9-a21f-46ecf50b8682,25,Male,123290,51
a2bebdbf-2bd2-468b-a805-edcd9a11803f,36,Female,143345,61
48a45931-b431-40d6-bc5c-c1f3f0c4968b,66,Male,32120,57
39b18789-42b6-43c5-9588-2cf98e6b6432,59,Male,126119,54
cfa100c0-764c-441a-b065-ef829ad85a05,88,Female,183223,88
a82078e8-eca9-4772-952e-449ccd113f2e,60,Male,69588,51
efa28f9e-72e0-4636-9e13-0a01d3f836fa,30,Male,188396,2
77242586-d390-49e6-ac31-874ee625e9a4,61,Male,94917,73
16670faa-cae5-467e-a8a0-63e1548b9090,45,Female,40547,40
28028afd-d566-4ecc-a8d3-fcff44ed92fb,41,Male,179983,11
603f10bc-50de-47f7-a93a-778cb3c0fd4b,20,Female,189858,96
60523e5e-5605-408d-9c21-f1ac2822ba43,52,Female,28486,12
8749c8f9-f1c2-4a07-a203-d75a2d5ecaf6,86,Male,68918,51
688df0ed-bd81-4956-9308-604fcb9c3262,21,Male,65904,36
aa56f6c9-8415-4a7f-b5e2-a41f600a4fd7,81,Male,173605,92
445af05f-12ee-4e4c-8e1e-0657ab22b28d,31,Male,191313,14
bec62aeb-8d81-474c-b602-a817ddf6f2aa,81,Female,47985,66
0ad1892b-4b33-4961-a8b4-5808503aabd1,56,Female,144568,17
21c0b65c-44ec-4998-883b-7dd1810872a9,23,Female,195994,80
b83c3c36-cbee-4dbe-8d63-b7c3aa9ae28e,64,Female,108519,29
15882dff-3e42-44a6-beb1-e764c3ff752c,90,Male,146966,78
ed022725-bf3e-45e5-b80c-05ac81fee5d5,44,Male,37623,38
74bcf30a-4de9-4622-a505-fc44acb86e53,18,Female,151485,62
79d31269-e7e6-4d60-a493-d302346a8eed,77,Male,70558,14
49bf1117-631a-4752-be25-0ac6d6dd0ea4,29,Female,62771,93
520234d1-3996-49aa-a370-8ad4527ad590,59,Female,157713,41
2c9ddb43-9d62-437a-b50f-ace4ce1a55c2,60,Male,168246,17
4ad320d2-0faf-41af-8df3-2161c7e0296d,46,Male,179885,49
e9cdc280-78f3-47bd-b7ff-718608d4a32f,34,Male,194596,23
5837eabc-c39f-4ffd-a3cd-caefab887980,76,Male,53986,52
c72189cd-80bf-4792-b89b-6f4ca2447229,28,Female,115664,22
405e389c-adb7-4fee-a7e0-388231c5921c,71,Male,176045,11
6c99d8ed-e43e-4919-8462-b24e68adfcea,53,Female,195010,8
7de4c766-2926-4b45-851a-153caaec622c,85,Male,109674,4
619703c2-ab16-4b29-8547-dbc552c560a1,34,Male,57524,91
8c92bfc8-3347-4de7-81e9-e48aee6c4499,29,Female,51953,37
d0c87ba0-038b-4b39-b87a-40269d916c33,21,Male,88923,6
96894e06-8adc-4f47-bc3b-762cec43b3e9,42,Male,141941,56
c5a01845-40e3-44b3-960d-bd711b687702,67,Male,43843,18
2a05804b-f2c7-4c6c-87c1-87569fe31188,66,Male,99424,81
d756d8ec-957d-418b-b096-b7f788421de4,89,Male,126557,63
a732a8d8-3019-4830-aaa8-3f50b12bcfc4,35,Female,20594,39
567b0a33-c685-4e2a-a5ea-c0737532de8c,50,Female,61258,68
30cb8047-5870-4ae6-9609-5fc1a435c149,36,Male,169152,72
c3d56363-7ae6-43b3-8649-9b49c590bb77,53,Male,53397,47
4ba8b3ce-beda-4da1-a3e5-70cfad7c3892,30,Female,172046,5
ee640665-78c8-4a5b-be33-62faf23cce59,52,Female,89469,77
52f8be83-741a-478e-9237-063eb3d6dd43,19,Female,129406,5
0016d8f9-477c-400c-92e3-39c01f65ea8d,59,Male,87812,14
5158ae87-e340-49b0-a157-e6e819e681cc,84,Female,25404,70
c0704604-3541-40d0-bca0-f16b02b4780e,77,Female,185285,10
6edcde1b-6297-41ac-b7a2-d19fdcb1b35f,75,Female,197593,1
94d6353f-6c6c-4dfa-aa3f-399da6465262,37,Female,169376,67
dad463b9-86eb-4054-86b4-f96a62d6bfb1,30,Female,113931,60
1cad97e9-9e17-44ef-bde1-79552839b225,79,Female,189531,80
9aafcfe5-c5fe-4aa6-a430-4e8d88cd1417,79,Male,139893,49
d1bab99a-c7a2-43a8-a29d-72f703a29f84,30,Female,102177,50
c4a21596-f26b-49bb-9f6e-ddc0d87656b2,41,Male,140817,100
7208c821-4599-460b-9e3e-92af7172dc8c,52,Female,37708,78
d8f6b616-aa0e-4ccf-ac3a-d3ccc79ec572,72,Female,42096,96
96a4e41e-3624-4fd3-9413-74a10abc566e,31,Female,146446,12
e35f2af0-7906-4296-960b-41436be543a3,52,Female,43098,89
719c2aaa-5061-4398-9d07-06bb1bb9f7d9,57,Male,88037,6
171dfa86-c2ea-46f0-87b5-d72dc77e9955,28,Female,93851,74
39ed3bed-1c65-41c5-a4d0-cca251b753ae,57,Male,136826,3
c9f1bec2-4e81-47ed-af66-ab015aec75cd,71,Female,122918,57
351e03cf-5b6b-4f32-86c4-84dd0c3d07e8,26,Male,109450,88
bc1bc1b6-bceb-4b39-977e-a2e5447e3715,27,Male,110046,91
6faafe9f-e929-4137-96cd-32b3183d9fa8,30,Male,83713,30
464a88f5-c91d-47a7-8b20-ff6edcfe0eca,47,Male,132027,63
68a75083-ade5-4dbd-9d9e-2932af6bda01,89,Male,37541,3
87d9e51b-b017-42ac-9192-a80c5ef26fe8,51,Female,153503,67
fd8b7cdf-78da-4446-b599-c271471a0d14,24,Male,35667,44
ee42b577-2bd6-4ecf-b98d-075d8b4a7866,43,Female,42869,29
d908d938-f72b-4aa9-8c55-335712c8d302,67,Female,139270,85
80ef8a5b-1370-4d4b-a675-16c2099ec32c,36,Male,196138,20
c7f454e2-cfda-40bc-ba1c-bcff7f61ce3e,41,Male,140517,70
95c4c04f-619a-4615-9895-7afc6171a6a3,54,Female,139377,53
94175efd-7340-4ef6-acf6-f25ed096bde1,77,Male,116321,1
0487bb02-ae40-45da-a209-3428400f9290,70,Male,62410,86
b17736d5-0e01-4051-a6ed-a0fad069c7c8,73,Male,71087,87
581edffc-add1-423d-8f03-22d1d1bab0e7,72,Female,118485,63
e38826c0-865b-4848-9cbb-40ed965a18b6,28,Female,111520,89
a69ef19a-0d61-41f7-b680-f891118f5bd4,59,Male,26537,3
d4b64d57-0b98-431b-8004-fced1da36f15,83,Male,57331,15
966b20f4-448e-4806-bfb7-203dc2330493,58,Male,167554,7
ab9ed2a5-92cd-4cdf-bf3a-de0adbe94971,32,Male,20254,54
6ed5f080-0dff-4564-8ed2-d74ee102c531,51,Male,30908,11
7dd7673c-c90d-43b9-b8e6-f2d7a1a6ad60,89,Female,164722,21
4c3f4df8-58ee-4784-8b83-065e7582ded2,51,Male,172919,32
016ec6c3-4748-461c-983f-d55e29ec8aab,65,Male,119988,3
132bf014-a58b-4a55-9da9-71b527fb505c,74,Male,168815,37
d3b52820-427c-4813-ba8b-ccc99326faee,22,Female,199844,59
7021f5f8-766e-45f5-a214-f4fbbb239f37,53,Male,25800,91
2bf0c9bd-943c-430a-a275-e41e470ade36,84,Female,48440,3
7101acf7-e0ef-4f4d-ae9b-b33727537632,78,Female,72640,78
20f94aac-8d7a-45a9-8cf4-4b3292e4216e,78,Male,105524,2
a5416e13-7b4d-4b22-b8b7-bb9bd83bf591,60,Male,193472,77
55893ac6-283a-43f9-aa2d-4f68aa86fa50,63,Male,76263,60
6c749806-e132-4a2b-8076-211835b89c98,26,Female,60083,64
25b52e30-5f52-4c35-8e33-0511889f3242,66,Female,91958,95
e825ce70-60d1-4772-a05d-ebf4e287b0d0,42,Female,103616,43
211fbdeb-0f19-445d-bf23-324d1098ff2e,38,Female,192064,42
b86fa914-af65-4818-9595-8635b25373c1,76,Male,134588,19
0dd159c2-d43c-4f0b-a81c-98895ce29e70,27,Female,62238,6
fd74bd6f-077b-4401-8732-66bd9011d697,19,Female,83366,84
133605c3-fbb0-41e1-b3d3-54bd53f334e2,47,Female,26284,44
e90a1a5c-a52f-4d83-8f07-43d2f22fedec,86,Female,140935,59
194b3148-8e1a-449b-8581-c3913ae40223,23,Male,36045,91
22db0797-4fd5-46bc-90de-e6fa53b19280,78,Female,25103,61
dbf918b6-7ba6-4e64-99b9-b9b5eefbfd95,76,Male,142986,84
ab59cd8a-dc9a-4a10-9df7-88fd22777b57,18,Female,64650,27
55e106ce-cd8d-4984-8b6d-e3e8a8cc1081,49,Female,58797,97
b4f411c3-1aa7-4f68-8fe2-497f295f6937,68,Male,155941,25
ca4eb6d5-c0fd-4b8b-8417-70f4c2506a4f,86,Male,167263,51
bbe20f7e-ea66-433d-acc8-c2330dc24db6,68,Female,70664,30
c9bdd118-2e9f-4a2b-b1ae-dd62e2578d7b,21,Female,69810,41
759f2cfb-0257-4842-95ca-7377e74fcd1b,32,Male,23992,68
ea5868a4-e0f5-4c6d-a988-7298b0e3db00,32,Female,79773,85
b148e7e9-4b6d-4efb-a1de-e033f7f10159,79,Male,189170,28
8efe0afc-05d5-472c-8df4-914eff0aa588,45,Male,198667,63
d896ccdc-9b87-47de-bcc0-bdfcc62bdf49,75,Female,192837,18
ed641698-1bea-466e-bfbf-4945a6bdc4d4,58,Male,74376,60
37ff186d-ec92-4e82-91e5-e9cc67927dac,61,Male,74052,14
625db59c-1a90-4c6e-9277-b9a2ebd7fa36,70,Male,95052,15
3e92af96-f434-44f0-9a82-a214c0d13b03,20,Male,189657,58
fb53a389-0d97-42f3-99ec-d3037404c559,50,Female,112825,96
1ea684cf-3458-452b-a854-8052df1a6d3e,38,Female,141650,33
729d819e-9518-40d9-9bbd-2ef7f2f91712,33,Female,91399,67
eeb4ce8b-788b-4261-bd4f-7b959bde6636,86,Male,165861,64
d52cccff-8b0d-400f-b5af-13b70707a579,39,Female,25673,60
cb02d5b0-ac13-4e84-bded-9d478f9a8ea3,41,Male,102346,51
1f3d2e37-c21b-40cd-bc84-e8d2f5345a5d,86,Male,175864,29
91eaeb1b-2521-44d6-8ea8-53b14ac4a533,34,Male,172338,32
40b39024-15a0-4ba8-8028-80528b99f631,45,Female,155114,68
de3757f4-5846-42f1-8405-5e09567b9110,31,Female,148434,25
33ce2b11-6583-44b8-8c75-2bff289037cb,70,Female,167537,55
4fcb3d38-be9f-430e-b293-58978f9ae0f8,75,Male,59926,67
47e34f5c-0d0e-406d-a3b8-869b49a91825,25,Female,87063,30
e4a37096-725e-4105-b557-e933dfd9c107,48,Female,121304,90
0bb38774-608b-47ae-9cf4-bffbaec08445,56,Female,199929,91
37b9d347-0513-45f9-b753-64119bc5f19b,51,Male,130702,71
9ac9cde3-f2f2-4411-9bf6-f12acc24bec4,35,Female,131224,85
bc991f92-b7b8-4c81-aff2-b453dbb026f8,62,Male,102780,98
c8b2f6a3-9f72-4803-a05c-6d71cedcf8fc,63,Female,146794,55
b738ae86-5d7e-4087-b688-8fabaed54242,72,Female,151788,25
ed71f8f2-e7ad-4e09-b83a-ea1c0793db27,63,Male,141277,57
af8c6e0e-8f23-41a5-977a-a7144a39efcd,47,Male,62244,82
46d2a443-eb57-420a-b9d3-89748df497a4,21,Female,150414,3
17f368e7-3b27-42c9-b918-13254a03afb3,39,Male,131096,26
092da456-fcc9-49b4-96bb-014138f92a5f,90,Male,176216,76
08864503-984e-4753-afdc-0edc297a1f6c,63,Female,145975,92
93bcb839-32e4-4e39-847b-b7c88d744516,77,Female,74636,92
453d77af-a7a8-46b9-a57a-a2c27b8aa50d,74,Male,75736,4
72f4cacb-8960-4d2e-8c2f-d373ecd21a9c,44,Male,93599,16
faaf02bd-5c95-4cae-b20e-0ff12082fb20,35,Male,107838,56
98dbe9ce-4ab4-40cc-8f9b-02caeebb9d5e,50,Female,74274,53
292c2eae-d346-4d04-b6cb-70e5aaaf7399,54,Female,97746,63
a605195d-05fe-41c3-84b7-9c0672e74c61,76,Male,170937,13
e241555c-385b-4341-90f2-0a13d9169684,19,Female,190828,8
4eb7d119-72b7-4a36-b349-fb97e364c3cd,38,Female,64886,81
557b3286-eb76-4452-8ac9-57d30b7ef57a,82,Male,190851,76
ce5f0796-cc48-469b-86e7-cde8210755fb,46,Female,44358,34
5029be7d-2bff-4616-8b85-f6a4703e4fae,50,Female,77240,9
378ab098-0878-4e90-b383-dec2c5fac080,75,Male,193544,63
039277dc-54c7-4f15-8206-a71656afc1b6,78,Male,27270,79
838d5b64-3ab5-4c5c-9c3a-b3a7a5a9a5c6,89,Male,98776,85
7fdf91e4-048f-4987-bea5-a4a2a537818d,18,Male,77950,1
de230c38-fa00-40c0-baae-556660382ce3,74,Female,33349,92
f3ef2131-e2ec-4fea-9300-50bccdd8e143,63,Male,171624,82
187a21a7-e868-4dca-875c-2462327f8622,74,Male,135680,66
2273a438-0bcb-4650-997d-0d504c33d15c,65,Female,125759,16
821a4a0e-e0d2-4ad6-aba7-a85bcd04dd4b,22,Male,80538,90
a8bbef53-ee92-48dc-9d22-b71ba86a0608,74,Male,188696,78
0b834c85-7d5c-48dd-aa63-a6de67b7488e,50,Male,86503,65
d16d2b9e-48cd-4014-8326-ef32be6a54a4,66,Female,27965,51
cf3da3d0-993c-49b3-a783-15dbd4840101,69,Female,182211,97
11e5600d-35ec-434a-bb27-184cbc0e0c6e,34,Male,192137,1
68d23e3d-fee3-4b13-a8d0-b0ee23f4c4ba,44,Male,181602,18
4c3d5b47-b985-45a7-8c32-40dd8e9a54d6,55,Male,174671,8
9f8c136e-fda4-4747-b890-6948f239cf15,84,Female,100580,41
b14d0546-b35f-40fd-b6b2-05418e7832ec,80,Female,72354,57
52dbc5e4-b3e5-4df9-88ea-1c1ff1cc31d4,75,Male,35220,30
1f8b9c5e-b06c-44bc-99f9-47cae6886094,53,Male,169594,96
196d5cc6-7a16-4d5a-a7a3-cd554cbade5c,62,Male,41169,45
e34dac07-aa87-40c9-bbb6-6d36fcf13663,86,Male,121956,74
bc41a897-c217-48e1-8a79-304376daa945,24,Female,144183,5
3cdc4152-7ae1-4389-8216-28c8c98c95cb,70,Female,64108,78
f0357a96-d216-42d0-83f9-50f59bae65b5,70,Female,125959,15
d025e8ca-1a37-43f3-b829-87c7d1cdfd3d,73,Male,53760,85
d0fd9fe9-2f5d-45ec-a8b4-0b0c0c1b661e,89,Male,102897,57
e3f46c18-de61-40e6-9561-8bca96d07b94,34,Female,144092,32
d63fd05c-b9a2-4811-81c2-68f416a671bd,86,Male,110239,61
350a82b0-11a9-4f5a-a27c-e2f61b2d0f71,72,Female,189609,49
2e4353ae-c708-42de-a9b1-010943cb8c38,34,Male,91418,8
82d061f6-8bb3-49ad-8a57-09dc00014ca6,75,Male,49367,42
6703f33b-9839-4025-bff5-6d05f3c2f9ff,27,Male,186366,18
f3432f13-ba8f-4eb1-a4fa-5129424b3b60,58,Male,35397,12
f49a8080-3e2f-47b4-b794-f3143d9bb72e,71,Male,141087,71
ba0e5f5e-a784-4c83-ba13-419da3b85ad8,47,Male,127726,41
cadc7413-ac16-47fa-bf21-c8a2c0984e24,24,Male,184336,47
6e19ebd3-c14f-4d4e-98e2-3d2c37f9d903,24,Female,138878,7
a1b5e7f5-d9a2-4397-b622-f8242ed997cd,57,Male,133938,34
a3bc7606-24a5-4790-9d02-5de6eccd62b8,69,Male,49332,31
da15598f-e408-4d91-a95e-715a028d58d5,85,Female,36989,20
39b45286-6d70-4783-8670-f4bad2ef41a5,66,Male,175112,51
244206c1-4040-474e-b60a-220b3c2a6d88,70,Male,85351,50
4ca76722-8e4a-4e59-ae30-31ce5a8541b5,56,Male,59125,66
7f29be4a-2ab2-4042-9dcf-984a730fdce1,81,Male,65901,74
25e44643-e250-4a8d-8658-426155ed3347,77,Male,31070,98
0d2265bb-e8a4-4161-8c6b-cd7c908b35e8,33,Male,29761,63
f3670c26-72cf-4aab-8c19-75dcba0f9d7b,35,Male,110275,24
26e64397-6de5-4c95-b9c4-ccdac3c96fe1,33,Female,157711,77
4c9a1e7c-99e0-4316-8931-a2fd715da1ff,22,Female,159699,56
5ab5397f-1678-43ea-b03c-7265167c4a58,88,Female,119743,24
d578afbf-1c8e-4f2a-8260-62027160f592,61,Male,56613,85
3fc00cc9-884e-42c4-b73d-bd357e4af02f,78,Female,54573,72
805097a3-ecc1-4957-aa64-cae0befc6ada,83,Male,173694,45
b7f5d1cb-7994-439b-b76e-4094c6296ddf,49,Male,25850,56
751dbdc7-f5fb-469f-8c62-207d5eaaedd2,64,Female,137746,83
754e55df-67a2-4cd4-bdc8-fdf54da0f866,26,Female,36617,27
0dd04cda-a9b2-4980-96be-370e88acac65,43,Female,46724,64
27c14390-4aaf-42d7-b747-4e48c9da6b1e,47,Male,29524,73
a1fdd0e5-9606-455e-a400-d13093f66a00,34,Female,181487,12
2ae87fed-c030-44ac-823c-40d5725c8955,62,Male,149996,76
5726be98-f86a-4590-8911-d3bdd67d7901,83,Female,141849,55
d89195b3-405e-4008-ad3f-7e7c335042c2,23,Female,145036,18
f448c5ab-3810-47c2-814e-3dde55a883a2,26,Male,70328,30
a79912ff-7b03-4efa-ba30-9b1610d69571,22,Female,158702,93
91020f8a-baf8-4a85-8b72-6beaccb1a5c8,86,Female,161795,16
63078c8e-8cd6-483c-9750-4894d4d7d08e,75,Female,92610,66
f993d429-df5e-4482-95a3-7be976919ec4,77,Male,110646,43
e67bcf01-5cd2-4fbe-b24f-7ad896048f46,41,Male,180634,45
ecd62dba-5735-4f84-aa07-4e84dc687444,90,Female,89325,65
d63f3c41-b848-4b9a-b4aa-8ec1f721ca75,54,Male,181298,35
94e2df21-a263-4940-bb89-95ecabae16e4,56,Female,158331,43
896493c6-6dab-4b2f-9ab1-b0c253e92682,73,Male,39626,39
7ed75857-a2c2-4149-a9c1-f3f3451a6fab,26,Female,139542,1
a36b122f-7d54-4498-ac3a-0b02da17fd49,58,Female,114392,90
f8deee7f-d03b-4402-8e83-677ed719f872,74,Female,121217,84
dae9914e-5c99-496e-9a95-93bcb6f8137c,30,Male,163177,55
a97fdc05-910e-40a0-a8da-243b64c60664,33,Female,156307,66
31f5ba76-58ef-4b07-a2f2-2fe29835a17d,81,Male,106952,54
477841fb-1d9b-4d72-8204-f72870d45015,37,Female,135736,42
bb3cb581-7f2a-4882-8294-c4a09331b63f,60,Male,47636,24
c8278f2f-e44a-487b-ac1b-dd05695210c9,31,Male,132124,26
d69341a4-8016-4b8a-80d2-9f2d9305ddad,58,Male,58085,38
8fa83b19-6432-487c-bfe2-b0d14315a74b,35,Female,34055,43
f8f2cf17-ab92-446e-84d3-4e45c553ab7a,25,Male,94854,19
53270789-8f29-4ee1-8f66-8817b520c33a,21,Male,23783,43
df16b835-ccda-4d24-b801-4a3b811414ad,76,Female,46497,22
1889c8e6-888e-4f86-a015-086bdfed31df,53,Male,160262,52
ba024f80-86c0-453b-ab44-32627bf1d53b,31,Female,64246,63
589c49ed-9de3-4ee2-ae34-be572ee40b53,56,Male,110555,11
6585411b-a4bc-443e-a1c2-5c105894b403,52,Female,85535,99
52f902b3-b0d4-44de-a8c8-a7b7ac368c3e,32,Female,107445,36
b965a823-7056-4e6f-b3b7-d43f8cafd23c,46,Female,74801,17
fd100374-927d-410e-b72d-2f17ecc89020,37,Male,59338,61
a4e8bae2-3a90-486e-b9a7-2c79c647004e,78,Female,102653,49
3a1e43a8-4b7b-4f01-8597-6073d7cc65f7,34,Male,199104,91
46d1b44b-c8ac-4950-a637-867f41c2ef58,42,Female,32595,91
9a441349-0b54-450f-b2c7-0244acdcfa8b,25,Female,160939,100
404336a8-94e6-48d5-bebb-adb76f8497ea,21,Male,119951,78
ba168e15-190a-4c1c-a8c0-b24398d2583d,71,Female,81565,78
95f63f69-c559-4f19-8675-6fd1caeccdc1,53,Female,69089,22
e378d537-6149-434b-b768-3dd071a6063f,68,Female,117794,7
f750e57b-1e1a-4f98-9f32-04d3e0551d86,35,Female,169897,9
1888514a-4724-44dd-87a1-d4f2149d99c8,18,Female,142765,2
cc6950f0-7bea-4a5e-a8cd-8dd1a6c3d333,31,Female,113776,6
c803b605-c574-4dc5-b09b-0223a3c6ded9,68,Male,122630,12
33e18095-88c3-4980-ab36-2a306c867f28,69,Female,149905,43
24924399-abb5-447c-bb6f-f03495ed8298,58,Female,188905,33
d96d1382-b85c-4dc4-85c7-35f75880b937,72,Female,162029,85
37a62a59-c52d-4af5-9fb2-b690355187ec,51,Female,194002,59
30fac779-cfbf-4488-bf20-06ce7ec6cf35,20,Female,130428,87
d3524640-9d0f-4268-9430-86e261322021,83,Female,134078,78
53f8cd18-fa27-4f21-ad25-57c491ec52c7,47,Male,122945,99
a8942e16-600c-44fa-aa1b-1facacb1a1cd,60,Female,90526,26
6b8b61ae-df40-4ede-a8d2-fc9251166078,31,Female,196047,77
45527a41-9fca-43db-a098-c6408ba2faeb,40,Male,47634,12
1dfcafaf-553e-4ed9-9f2c-a2f1865b87b0,21,Male,92523,41
4fd6f20e-3d45-469f-b5ba-b5392177c214,86,Female,76216,97
54734a76-e8a7-4fdf-b3e3-b770bd4c355f,43,Female,80044,71
ba7091cb-3823-45ac-ace2-5f30bdf1c3e5,25,Female,184370,60
b81e5a2a-e830-4069-8ff9-5d377b09760a,30,Male,135739,79
e93187bd-2dba-4364-9aac-88703d762124,50,Male,58093,88
b4a9ef73-579b-4ff6-8de0-3a6c4612e2dc,50,Female,165504,44
f31fc82f-b632-467b-90f0-08bc81145452,45,Male,97779,18
9c36b68b-453b-43ff-8734-a73480bd7997,77,Female,43020,100
13f1b809-79b3-424a-ac05-d0c4b2c0bb7f,61,Male,83995,19
9bc5328b-0d2f-45c0-9eef-029281371864,80,Male,143615,14
351aa337-133f-4434-95db-a28edd25a66f,78,Female,54295,14
a5d13f03-68fd-4b57-a814-0131275ed361,26,Male,59024,72
ab9de0ed-d6e4-468a-99d1-6d6c41a3ed96,72,Male,161619,97
1b78ff63-f21a-487f-9294-9d4bff22bc31,21,Female,128580,61
617edf51-b1d5-4fdf-9c32-03c1adff3d89,49,Male,165478,74
6df543c3-f40c-4ece-9ae5-2073b035c079,29,Male,163339,22
c148ede8-7db8-4ac7-819d-993170874c9a,83,Female,138454,19
f5e8b700-fba2-4c13-b0e4-2dccea6beff5,76,Male,60232,84
46479d9d-4d13-455c-84cd-c031bfc826bb,51,Male,141914,27
b02457c1-a2f0-4b1e-a8d5-a20e2fec7a28,46,Female,119368,28
9bd60480-4b80-480a-b501-2de4ca776a95,34,Male,79037,13
877356d1-0dd6-4604-846b-3e4b20f2b8b6,32,Female,117748,9
7f7c3334-696c-45ed-bca9-819a84b7ffd1,62,Male,51146,5
0fac2b9c-3093-46a5-846e-39c42d3cc2af,50,Male,179691,50
3d444b53-a752-4ffb-9c0c-4ac0bf0506c1,68,Male,53095,100
5ffab046-e11b-4801-bd1c-b8af3bda168f,84,Male,186731,57
5d171284-ec85-4fc0-9bfa-1505fdb72903,20,Female,191467,10
4a600821-cb00-47ef-8af4-c6584afdd43a,86,Female,73202,70
f33d44f1-e323-47f1-b64a-927023f1f5c8,29,Male,121587,65
f26da73d-1004-4839-bc0c-7ca2f4977cc3,29,Female,167546,50
b360b1da-ec8a-4d9a-913b-891339011f19,40,Male,174623,69
17b1c1ab-9a8d-4e1b-ae01-475224844532,89,Male,154321,78
8d1f1439-b8da-437e-bb5a-3d06798ae892,77,Female,150741,73
3b447f2e-00b8-4439-8627-6946fe848328,83,Female,196056,74
8a494a1c-db74-47aa-bbc5-d619999adfe8,86,Male,49136,17
857339af-625f-4cab-b6dc-efe55e1ad472,35,Male,50086,23
dfb1240d-49d8-4065-badc-7b4b055b5c54,27,Male,49330,18
b423c093-24f3-46a4-a0f7-082a0d8d0ab7,71,Male,59179,40
cbea498c-ef28-4589-84b3-92f4b0cfb801,50,Male,85933,35
4981f71d-bfa2-480c-b3c2-ec20e9f1539e,71,Male,189806,51
7369e9da-2fab-4662-a1a1-ea3530bb7469,87,Female,124501,75
665cd864-705a-48b5-b327-02e84cf57923,89,Male,164485,83
37a09231-a2d6-469a-92d6-19f9c71a9f9c,75,Male,79830,6
040abfdb-4827-44b9-8191-b719cdd27f81,56,Female,49328,44
7d7e2169-e2fb-4078-a5b0-c220f2588c4a,39,Male,21407,81
9423b429-1505-4b91-8d6c-e82bee8f8f75,78,Female,94998,19
9482200f-d3d4-4283-8dfe-721ecc440ae2,72,Female,43793,25
1173b9c2-6f35-4434-9d04-2021c5fff700,86,Male,134904,14
81d5aff5-880a-4d6c-be81-81cf353d9069,87,Female,33592,48
892482d2-69ec-43b9-85e3-798379687085,57,Female,92082,39
86780be3-306f-49fe-b6a0-a21cc3f2ef8e,31,Female,68879,14
55e5de7a-482e-4819-aea6-847cef2712fa,85,Female,51059,67
8fb72ba6-e488-4ab7-8a50-c52d091fdcc8,18,Male,98373,60
a2c73b34-c565-472e-aa2a-e9afc8b28ba2,77,Male,138717,36
19e26376-a810-4025-ade9-de17c077b313,21,Female,141726,38
83b407bb-92bd-44bc-88fc-3ec843c1a420,80,Female,23897,96
39fa8b24-03d2-4ca7-8f4b-0ed12c497657,53,Male,122639,19
45c8bf2c-b6d0-452f-b930-0a4bfacb4dfe,79,Female,65904,21
1acd055a-ab29-457e-a4c2-b1558132561e,58,Female,79966,44
45b95d80-21f9-4f27-a7d5-e67e32aea7bd,63,Female,67595,52
7848a39b-42ad-4bec-864e-5b8b5ede3453,90,Female,38788,6
245314d1-69c7-40ca-bca5-4f58ae2afc36,76,Female,57541,9
301e0c3f-1c5b-4e74-b952-5bd5c5783d2c,27,Female,63285,45
0720ed57-0d79-403b-bc23-7fdc9844b254,45,Male,120290,7
cd515217-c4e9-4b54-aecd-9e3d71b4f27b,48,Female,176570,24
8f4d3cea-614f-4184-91e4-1ecb83d85eaa,33,Male,157631,22
8be38cd4-cd91-4165-bffd-ba02ed9638cc,47,Male,121010,52
99b61486-fbd1-46ac-a6d5-fb7b7a0e4970,74,Female,182315,42
1603d3d2-c082-4d2e-a788-cc5be89f912e,81,Female,73818,28
fc493338-7e63-440d-8675-9e20a612be6e,55,Male,97390,92
f1f729cc-0cd7-4fe0-9679-848714b29c6f,71,Male,189470,83
0c71d358-acbe-40d5-862e-fcbdf1ecbdca,67,Male,198187,65
10774dcb-8023-44de-aca7-4c6db1c0d638,24,Female,84614,8
a3e2c90c-04de-4bde-a778-0da82ad61592,54,Female,34297,71
